,아이디,날짜,맛평점,양평점,배달평점,리뷰
1184,td**님,2019년 3월 27일,5,5,5,보쌈에 김치에 막국수 그냥 다 맛있음
1185,td**님,2019년 3월 27일,5,5,5,보쌈은 여기서만 시켜먹어요 다른말이 필요없죠
1186,   손님,2019년 3월 25일,4,4,4,열자로 표현못하겠고 굿
1187,   손님,2019년 3월 24일,5,5,5,불보쌈  맛있게 매워요~ㅎㅎ
1188,   손님,2019년 3월 24일,5,5,5,맛낫어요!
1189,04**님,2019년 3월 23일,5,5,5,고기 잡내 전혀 안나고 정말 맛있어요  자주 시켜 먹게 되네요
1190,   손님,2019년 3월 22일,5,5,5,족발은 미소만족!~~
1191,il**님,2019년 3월 20일,4,4,4,아 이정도면 굉장히 좋습미다
1192,   손님,2019년 3월 18일,5,5,5,"배달도 빠르고 쥰맛탱
막국수도 짱"
1193,   손님,2019년 3월 17일,4,4,4,맛있음 특히 불족발 매운데도 맛있음
1194,   손님,2019년 3월 17일,5,4,5,동네에서 처음 족발 주문 해서 먹어봤는데 정말 만족합니다 ㅎㅎ 조금 차가워져 온것은 아쉽지만 맛있네요~
1195,na**님,2019년 3월 16일,5,5,5,"먹기전에 한장 겨우남겻네요
맛도너무좋고 양도푸짐합니다
쪽지도 따뜻한 느낌이에요"
1196,fu**님,2019년 3월 15일,5,5,5,맛났어요감사해요유후
1197,we**님,2019년 3월 14일,5,4,5,늘 시켜먹지만 정말로 맛있어요 :)
1198,   손님,2019년 3월 11일,5,5,5,맛잇게 잘먹었습니다
1199,   손님,2019년 3월 11일,5,5,5,"역시 믿고 먹는 미소만족 !!!!!
사장님 감사합니다 ^^!!!!!"
1200,   손님,2019년 3월 10일,5,5,4,맛있어요 ㅎㅎ 친철하고 손편지 감동이였어요 ㅎㅎ
1201,mi**님,2019년 3월 10일,5,5,4,"항상 믿고 시키는집 !!
완전 맛있어요  리뷰잘안쓰는데 이집은  쓰고싶네요"
1202,   손님,2019년 3월 9일,5,5,5,언제나 최고 감사합니다
1203,   손님,2019년 3월 6일,5,5,5,잘먹었습니다~~~~
1204,bj**님,2019년 3월 6일,5,5,5,혹시나 했는데 역시나 맛있네유 ㅎㅎ
1205,dp**님,2019년 3월 6일,5,5,5,맛있습니다ㅎㅎ 주먹밥 사랑해요..
1206,   손님,2019년 3월 5일,5,5,5,빠른 배달 너무 감사해요!! 잘 먹겠습니당 ♥︎
1207,al**님,2019년 3월 4일,5,5,5,사장님 감사합니다!!!
1208,   손님,2019년 3월 3일,5,5,5,처음배달 시켜봤는데 대만족이네요. 앞으로 족발은 여기에서 먹으려구요^^
1209,   손님,2019년 3월 3일,4,4,4,"맛 있게 잘 먹었습니다.
맛있어요"
1210,dl**님,2019년 3월 2일,5,5,5,진짜 맛있게 먹었습니다. 자주 시켜먹을께요.
1211,   손님,2019년 3월 2일,3,3,4,"깔끔하고 맛있었지만,
족발 껍질이랑 살이 다.... 분리 되어있어요.     ??
고기가 조금 더 부드러우면 좋을거 같아요"
1212,al**님,2019년 3월 1일,5,5,5,항상 감사합니다!!!
