,아이디,날짜,맛평점,양평점,배달평점,리뷰
602,sb**님,2022년 3월 12일,5,5,5,치즈카츠 전자레인지에 살짝 돌리래서 그렇게 했더니 치즈가 쭉쭉~~ 늘어나네요. 맛있게 먹었습니다.
603,to**님,2022년 3월 12일,5,5,5,배달 24분만에... 엄청 빨리  와서 뜨끈한 점심을 먹었습니다. 감사.
604,re**님,2022년 3월 11일,5,5,5,"등심이 너무 맛있는 집이에요~~
보통 돈가스은 안심을 시켜먹는데 여긴 등심이 더 맛난거 같아요
잘 먹었습니다 많이 파세요"
605,te**님,2022년 3월 11일,4,4,4,맛있게 잘먹었습니다
606,si**님,2022년 3월 11일,5,5,1,"음식이야 늘 맛있죠
배달기사가 또 문앞에 놓고
그냥 가버려서
너무 화가나긴 하지만요"
607,ba**님,2022년 3월 11일,5,5,5,맛있어요 이거 공기밥 추가해도됨
608,gu**님,2022년 3월 11일,5,5,5,안심 > 치즈 > 카레 순으로 먹어봤는데 전부 맛있었어요! 그때그때 끌리는거 먹을거 같아요 잘먹었습니다~
609,ex**님,2022년 3월 11일,5,5,5,"우동은 뜨끈뜨끈 돈까스는 바삭바삭!
배달도 빠르고 넘 맛있어요"
610,lo**님,2022년 3월 11일,5,5,5,맛있어요 양고많고 추천합니다
611,wj**님,2022년 3월 10일,5,5,5,완전 맛있어요ㅎㅎㅎ
612,up**님,2022년 3월 10일,5,5,5,맛있게 먹었습니다~
613,mi**님,2022년 3월 10일,5,5,5,처음 먹어봤는데 맛있네요
614,an**님,2022년 3월 10일,5,5,5,처음 시켜먹는ㄷ 맛있네용!!!!
615,kk**님,2022년 3월 10일,5,5,5,양도 많고 맛있어요
616,2s**님,2022년 3월 9일,5,5,5,남친 시켜주었더니 맛있었다고하네요
617,em**님,2022년 3월 9일,5,5,5,맛있게 잘먹었어요 ~
618,ht**님,2022년 3월 9일,4,4,4,맛도 양도 좋았어요 치즈가 돈가스에 단면을 가득채워서 그런지 식감도 좋은편이에요 ㅎ 잘먹었습니다
619,bs**님,2022년 3월 9일,5,5,5,"배달 엄청빠르고 맛은 말해머해?ㅋ 양이 너무 많아서
남겼다는..저녁끼니까지 생겨서 저녁은 따로 밥 안해도되니..주부는 너무너무 좋다는~~~ㅋ"
620,ki**님,2022년 3월 9일,5,5,5,덕분에 잘먹었습니다
621,ho**님,2022년 3월 9일,5,5,5,오늘도 맛있게 잘 먹었습니다~~
622,wp**님,2022년 3월 9일,5,5,5,딱 좋았어요 바삭돈까츠
623,ka**님,2022년 3월 8일,5,5,5,"치즈가 식기도 전에 도착했습니다.
맛있게 잘 먹겠습니다~"
624,tk**님,2022년 3월 8일,5,5,5,맛잇게잘먹겟습니다 감사합니다 요청사항도 지켜주시고 수고하세요 ㅎ
625,sa**님,2022년 3월 8일,5,4,4,맛있게 잘먹었습니다
626,su**님,2022년 3월 8일,5,5,5,너무 맛있게 잘 먹었습니다!
627,js**님,2022년 3월 8일,5,5,5,맛있게 잘 먹었습니다
