,아이디,날짜,맛평점,양평점,배달평점,리뷰
6334,io**님,2017년 9월 28일,5,5,5,양이좀 부족....공기밥이랑 갗이먹으이 굿
6335,dr**님,2017년 9월 28일,-,-,-,배달 빠르구요 맛있습니다! 자주 시켜먹을 것 같네요
6336,ch**님,2017년 9월 28일,5,5,5,리뷰쓸수있는게맘ㅎ네요!하도많이시텨먹어서ㅋㅋㅋㅋㅋ 배달원님세상그엏게친절하신분첨봤고여진짜ㅠㅠㅠ넘맛있어ㅠㅠㅠㅠㅠㅠ
6337,ch**님,2017년 9월 28일,5,5,5,진짜로 3일에 한번 시켜먹어요 겁나맛있고... 아... 이거 쓰다가 또 시켜 먹고 싶어졌어요 어제도 시켜 먹었는데...몰라요...그냥 ㄷ먹어보면 알거에요
6338,   손님,2017년 9월 27일,5,5,5,바베큐 고기 맛있어요...
6339,   손님,2017년 9월 27일,5,5,5,항상깔끔하게 신속하게배달하네요^_^
6340,dl**님,2017년 9월 26일,5,5,5,"너무 깔끔하고 맛도 좋네요!
배달도 빠르구요"
6341,zi**님,2017년 9월 25일,5,5,5,먹을만해요 ㅋㅋㅋㅋㅋ
6342,eh**님,2017년 9월 25일,-,-,-,"오랜만에 시켰는데 역시 맛있습니다.
잘먹었습니다.~~^^
가게도 옮기시지 마시고
오래오래 영업해주세요~~~~~~"
6343,pu**님,2017년 9월 25일,-,-,-,"오늘도 맛있게 잘먹었습니다~!!!
급하게 다먹어치워서... 이번엔 사진이 없네요^^;;
조만간 또 시킬게용"
6344,ho**님,2017년 9월 25일,-,-,-,항상 기본먹다가 바비큐로 시켰는데 더더 맛있네요^^
6345,yo**님,2017년 9월 25일,-,-,-,별 다섯개 많은 이유가 있네요 배달도 15분도 안 되서 오고 따뜻한 상태에서 잘 먹었습니다 혼자 먹기에 푸짐하고 좋아요 (구지 아쉬운점을 뽑자면 쌈무가 조금더 많았으면 좋겠어요) 다음에 또 시킬께요 !
6346,   손님,2017년 9월 24일,-,-,-,"실속 2인세트를 주문했습니다
고기는 쫄깃하고 많이 기름지지 않고 좋았어요 
저는 혼자먹으면서 주문했지만 2명이 정말 먹었다면 부족했을수도있을것 같네요^^
맛있게 잘먹었습니다"
6347,   손님,2017년 9월 23일,-,-,-,괜찮아요
6348,ec**님,2017년 9월 23일,-,-,-,맛있게 잘먹었어요~
6349,   손님,2017년 9월 23일,-,-,-,믿고 시키는 맛집입니다.ㅎㅎ 잘먹고잇어요 ㅎ
6350,   손님,2017년 9월 22일,-,-,-,"가족끼리 금요일이라서 야식먹을겸 시켰는데 배달도 금방해주시고 너무친절했어요~~!!!
포장도 깔끔히해주셔서 만족스럽고 음식도 다맛있어요.
다만 저희는 매운음식을 잘못먹어서 나중에 시킬때는 파랑 고기를 따로 담아달라고 미리 말씀드려야겠어요.
지금 가족이랑 너무맛있게 먹고있다가 리뷰씁니당!!
음료도 큰거보내주셔서 감사합니다^^"
6351,   손님,2017년 9월 22일,-,-,-,"리뷰쓰기로하니 콜라도 큰거로 주시고,
고기도 맛있었어요^^"
6352,   손님,2017년 9월 21일,-,-,-,"항상 맛있습니다ㅎ 
또 시킬게요~~"
6353,pu**님,2017년 9월 20일,-,-,-,"너무 배고파서 정신없이 먹다가 먹는중간에 생각나서 사진찍었어요ㅠㅠ
미스터보쌈은 항상 맛있어요~!!!
배달하시는분도 늘 친절하시고ㅎㅎ
오늘도 기분좋게 잘먹었습니다."
6354,   손님,2017년 9월 20일,-,-,-,친절하고 맛잇어요!!
6355,   손님,2017년 9월 20일,-,-,-,"일단 여기는 맛있어서 자주 시켜먹음..
쿠폰으로 막국수 시켯는데 일반 막국수가옴ㅎㅎ
올시간때쯤 전화와서  지금출발한다고 늦어서 죄송하다면서  미리연락주심 요기분들은 다친철하심♥"
6356,   손님,2017년 9월 19일,-,-,-,"잘먹었습니다   후기가좋아서  속아보고 믿어보자
시켜봤는데   맛있게 먹었어요
한가지단점이라면  고기아래로갈수록 비계가  더 많았어요ㅜㅜ 그외엔  리뷰쓰기로하니  정말 펩시1.25리터짜리주셨구요
혼자먹었어요
잘 먹었습니다"
6357,   손님,2017년 9월 18일,-,-,-,"늦게 주문했는데도 진짜 친절하게 배달해주셨어요.
양도 푸짐하고 맛도 진짜 짱이에요!!!"
6358,   손님,2017년 9월 17일,-,-,-,좋와요
6359,   손님,2017년 9월 16일,-,-,-,청남방입으신 알바분 너무 친절하세용~~ 소스 빼놓고 오셔서 다시 전화했는데 바로 가져다 주시구 맛은 역시 보장👍🏻 믿고먹는 미스터보쌈 굿굿
6360,   손님,2017년 9월 16일,-,-,-,"맛있어요 고기도 부드러워요 엄청~~~!!
잘먹겠습니다 ㅎㅎ"
6361,   손님,2017년 9월 16일,-,-,-,깔끔하고 맛있어요
6362,   손님,2017년 9월 15일,-,-,-,맛있네요..배달하시는분 기분 좋네요ㅎ
