,아이디,날짜,맛평점,양평점,배달평점,리뷰
192,ki**님,2022년 6월 5일,4,4,4,"처갓집하면 양념 통닭이죠~ 맛있어요. 근데 양이 적어서 놀랐습니다. 
#식후감"
193,pr**님,2022년 6월 4일,5,5,5,맛있습니다 슈프림
194,js**님,2022년 6월 4일,4,5,5,옛날 양념맛 생각하고 시켰는데 해물맛이 살짝 나서 그 맛은 아니었지만 맛있게 잘 먹었어요
195,le**님,2022년 6월 4일,5,5,5,배달도 빨라서 따듯하게 잘 먹었어요! 양도 맘에 들어요 ~^^
196,pr**님,2022년 6월 4일,5,5,5,치키치키차카차카쵸코쵸쿄쵸
197,do**님,2022년 6월 4일,5,5,5,"순삭했습니다.
슈프림 맛있어요"
198,jh**님,2022년 6월 4일,-,-,-,맛있게 잘 먹었습니다~~
199,ph**님,2022년 6월 3일,3,5,5,"양념 치킨이 맛있는데 제 입맛에는 많이 달아서 아쉽네요.
호불호가 있겠지만 단맛 더 줄이시면 좋겠습니다."
200,ss**님,2022년 6월 3일,5,5,5,아주 맛있게 잘먹었습니다 다음에 또 주문할께요 ㅎ
201,eh**님,2022년 6월 3일,-,-,-,슈프림 양념 처음 먹는데 맛있네용 ㅎㅎ
202,kt**님,2022년 6월 3일,5,5,5,맛있어요 잘먹었습니다
203,ha**님,2022년 6월 3일,5,5,5,맛있게 잘 먹었습니다
204,zz**님,2022년 6월 2일,5,5,5,봉지안에 습기가 너무 차서 치킨이 좀 많이 눅눅해져서 아쉬웟지만 옛날치킨맛이 나서 맛있게 잘 먹었어요!
205,my**님,2022년 6월 2일,5,5,4,잘 먹었습니다!!!
206,sk**님,2022년 6월 2일,-,-,-,맛은 맛있었으나 분친절한것 같습니다.
207,pi**님,2022년 6월 2일,5,5,5,너무너무어주더무더주버눔 맛있어요
208,pp**님,2022년 6월 1일,5,5,5,잘 먹었습니다. 담에는 젓가락 챙겨주세요(저는 필요하다고 체크 해제했는뎅 ㅠ)
209,gc**님,2022년 6월 1일,5,5,5,매운간장치킨 맛있습니다
210,hy**님,2022년 6월 1일,5,5,5,맛있게 잘먹었습니다.
211,cd**님,2022년 5월 31일,5,5,5,배달도빠르고 맛있네요
212,sa**님,2022년 5월 31일,-,-,-,맛있게 잘먹었습니다
213,be**님,2022년 5월 30일,5,5,5,맛있게 잘 먹었습니다.
214,xx**님,2022년 5월 30일,5,5,5,맛있게 잘먹었습니다
215,jk**님,2022년 5월 29일,5,5,5,배달도 빠르고 간이 세지 않아 좋았어요.
216,fo**님,2022년 5월 27일,5,5,5,바삭하니맛있었어요~오랜만에맛있는치킨잘먹었어요~그런데쿠폰은왜안챙겨주셨나요~~요청사항에써놨는데.서운했지만 맛있게먹어서 이해하기로했어요ㅋ
217,or**님,2022년 5월 24일,5,3,5,"전화했더니 원래 양이 이렇다고 하네요
참고하세요!"
218,kj**님,2022년 5월 24일,5,5,5,역시 양념은 처갓집이 최고네요! 반반으로 후라이드도 처음 먹어봤는데 왠열 후라이드도 맛있어요!! 추천추천!!
219,ki**님,2022년 5월 23일,1,1,5,"소스 너무 적습니다 전부터 시킬때 소스가 적어서 소스 많이 넣어달라고 적어드렸는데, 매번 그렇네요."
220,   손님,2022년 5월 22일,5,5,5,맛있어용.. 근데 양배추 샐러드 시켰는데 안와서 전화했더니 그걸 팔지 않아서 치즈볼을 주셨다 하더라구요 .. 바빠서 연락하는걸 잊으셨다며 🥹 바쁜건 이해하지만 안 파시면 메뉴에서 내려주시면 좋을것같아요 .. 맛은 있었습니다
221,am**님,2022년 5월 19일,-,-,-,"유명해서 시켜봤는데 슈프림 제스타일은 아니네요 ㅎㅎ 
매장 위치 이상한 곳으로 되어 있어서 매장에 전화하고 지도에 다시 검색해서 방문했네요. 늦은 시간 방문이라 골목길 무서웠는데 매장도 안나와서 당황스러웠구요. 지도 수정 해놓으셔야 할듯요."
222,sy**님,2022년 5월 18일,5,5,5,역시 처갓집이 처ㅣ고예요
223,ki**님,2022년 5월 18일,5,5,5,배달도  빠르고 치킨이 엄청 따뜻하고 처갓집은 오랜만에 시켰는데 정말 밋있게먹었어요.
224,   손님,2022년 5월 17일,5,4,5,"맛있습니다^^
양은 조금 더많으면 좋겠어요 ^^;;
배달 엄청 빨리왔구요"
225,yb**님,2022년 5월 14일,5,5,5,맛있게 잘 먹었습니다 감사합니다
226,kj**님,2022년 5월 13일,3,3,1,콜라 500ml 추가 주문 했는데 500ml 1병만 왔네요.
227,jd**님,2022년 5월 13일,-,-,-,"이벤트증이여서 시켜먹었는데 맛있네요
해물향도 나고 !!"
228,ch**님,2022년 5월 13일,5,5,5,맛있게 잘 먹었습니다
229,ma**님,2022년 5월 12일,5,5,5,맛있어요~~~ 금방 뚝딱했습니다
230,vi**님,2022년 5월 11일,4,3,4,양이 너무 아쉽네요.
231,cl**님,2022년 5월 11일,5,5,5,슈프림치킨 맛있네요 양념이라 순살이좋은것같아오
232,hs**님,2022년 5월 9일,5,5,5,후라이드가 아주 맛있네요. 옛날 튀김옷에 속은 촉촉해서 맛있었습니다. 추천합니다
233,jh**님,2022년 5월 9일,-,-,-,맛있게 잘 먹었습니다.
234,ji**님,2022년 5월 8일,-,-,-,후라이드가 바삭해서 맛있었어요~~^^
235,gi**님,2022년 5월 8일,5,5,5,맛있게 잘 먹었습니다
236,ha**님,2022년 5월 8일,5,5,5,맛있게 잘 먹었습니다
237,ho**님,2022년 5월 7일,-,-,-,주문 포장 맜있어요
238,ib**님,2022년 5월 7일,5,5,5,감사히 잘먹었습니다
239,ta**님,2022년 5월 7일,5,5,5,신선하고 맛있어요!
240,pr**님,2022년 5월 7일,5,5,5,양념만 먹어봤는데 후라이드도 기대 이상이었어요 잘 먹었습니다
241,dm**님,2022년 5월 6일,5,5,5,맛있게 잘 먹었습니다:)
242,so**님,2022년 5월 6일,4,4,5,배달은 빠르구요. 맛도 그럭저럭 먹을만합니다. 다만 양은 많지않네요.
243,91**님,2022년 5월 6일,5,5,5,첫 주문인데 엄청 부드럽고 맛있어요! 감사합니다 :-)
244,do**님,2022년 5월 6일,5,5,5,조각도 큼직하고 양념도 맛있어서 아주 맛있게 잘목었습니다
245,ky**님,2022년 5월 6일,5,5,5,고기깔끔하고 맛있었어요 잘먹었습니다
246,m_**님,2022년 5월 6일,-,-,-,간장오랜만에 먹었는데 너무맛있네요!
