,아이디,날짜,맛평점,양평점,배달평점,리뷰
56,ma**님,2022년 7월 26일,5,5,5,처음 주문해봤는제 바삭하고 양념 간장치킨이 정말 맛있었습니다!
57,sh**님,2022년 7월 25일,5,5,5,반반시켠는데 다맛나요
58,og**님,2022년 7월 25일,5,5,5,"빠삭빠삭하고 배달도 빨라서 엄청 뜨시게 잘 먹었습니다
후라이드 살짝 매콤하이 정말 맛있어요
잘 묵심다 :D"
59,kg**님,2022년 7월 25일,5,5,5,"요새 후참에 빠져서 후라이드는 역시 후참인거같아요
배달도 빨라요"
60,sc**님,2022년 7월 21일,5,5,5,맛있게 먹었어요.
61,jj**님,2022년 7월 21일,4,5,5,시즈닝..넉넉하게 요청했는데 감자는 윗부분만 좀 뿌려져있고 아래는 시즈닝 하나도 없음 치킨도 원래 자주먹던 치킨인데 평소의 반정도밖에 안뿌려준거같음 치킨이랑 배달료 오르고 처음시킨건데 오르기전보다 시즈닝이 부족함 너무 슬픔... 이제 안시켜먹을듯...
62,yd**님,2022년 7월 19일,5,5,5,배달도 빠르고 맛있게 먹었습니다~
63,go**님,2022년 7월 16일,4,5,5,좋아요 맛있었습니다앙
64,ye**님,2022년 7월 13일,5,5,5,항상 깨끝한 기름 사용해주셔서 감사합니다.
65,ka**님,2022년 7월 11일,5,5,5,배달도 빨리오고 맛있어요~
66,sk**님,2022년 7월 10일,5,5,5,후참은 말이  필요없어요 늘 맛있구 소스도 항상 챙겨주셔서 넘넘 조아요:)
67,ha**님,2022년 7월 10일,5,5,5,"할인되길래 시켜봤는데 너무 맛있어요 세상에
가격이 이렇게 착한데도 대기업 뺨치는 크리스피한 치킨이라 깜짝 놀랐습니다 제 인생 치킨이에요
요즘 치킨들 너무 비싸서 옆동네 흰색 정장입은 외국 할아버지네 치킨만 두세조각 가끔 먹었었는데
앞으로는 여기서 종종 시켜야겠어요!! 짱입니당"
68,dp**님,2022년 7월 10일,5,5,5,"#식후감 
ʕ ࿃࿆ _ ࿃࿆ ʔ 후라이드는 후참! 바삭바삭 !!!!!미쳤어요
요 며칠 이 집에 꽂혀서 자주 시켜먹고 있어요 ! 후라이드 참 잘하는 집인 이유가 다 있어요 진짜 바삭함이 미쳤어요! 후르이드는 뭐가 생명이다? 튀김이 생명이다!!!! 사장님이 요청사항 꼼꼼하게 봐주시고 신경써주신 덕에 이번에도 바삭한 후라이드 즐겼습니다"
69,de**님,2022년 7월 9일,4,5,5,"맛과 배달은 두말하면 입이 아프고
단
양념치킨의 양념 양이 부족해요
소스도 머스타드보다는 양념으로 주든가 둘다 주면 좋겠네요
담부턴 요청사항에 몌모해야 겠네요
사진은 먹다가 촬영한 거라
이해 부탁~"
70,yt**님,2022년 7월 9일,5,5,5,사진은 못찍었지만 맛있게 잘먹었습니다
71,ko**님,2022년 7월 6일,5,5,5,후라이드는 후참잘이 제일
72,mp**님,2022년 7월 6일,5,5,5,"믿고 시키는 후참잘 독산점
언제나 잘먹고 있습니다."
73,js**님,2022년 7월 4일,5,5,5,치킨이 이렇게 잘려오는 건 첨이네용 처음에 깜짝 놀랐습니다 크기가 커서 잘라주신건지 애초에 조각내서 튀겨주시면 더 좋았을걸.. 그래도 언제나 후참잘은 맛있게 먹고 요청사항도 잘 들어주셔서 감사합니다!
74,gj**님,2022년 7월 2일,5,5,5,맛잇게 먹엇습니다 닭이 좀 작아진거같네요
75,su**님,2022년 6월 25일,3,4,4,탄 맛이 나요 짜고 맛이 없어요
76,wl**님,2022년 6월 24일,5,5,5,후라이드 잘하시네요!!!!
77,so**님,2022년 6월 11일,4,2,5,양은좀 적은거같은데  바삭해서  그나마 잘먹었습니다
78,gn**님,2022년 6월 6일,5,5,5,매콤하니 맛있어요!!
79,gk**님,2022년 6월 5일,5,5,5,맛있게 잘먹었습니다 감사합니다
80,ry**님,2022년 6월 5일,5,5,5,맛있어용ㅎㅎㅎㅎㅎ후라이드도 양념도 잘하는집
81,mu**님,2022년 6월 4일,5,5,5,맛있어요 추천합니다
82,dy**님,2022년 6월 3일,5,5,5,항상 맛있게 잘 먹고 있습니다!
83,pp**님,2022년 6월 2일,5,5,5,맛있게 잘먹었습니다
84,   손님,2022년 6월 2일,5,4,5,맛나뇨옹 양념이 맛있네요
85,dp**님,2022년 5월 31일,5,5,5,후참 참 좋아해요 후라이드만 잘하는게 아니거둔여 양념도 잘하고 상호명 바꿔야해요 치킨참잘하는집으로! :)
86,dm**님,2022년 5월 30일,5,5,5,배달도 빠르고 바삭해서 맛있었습니다
87,bo**님,2022년 5월 30일,5,5,5,꿀맛이여 ㅋ 담에도 또
88,te**님,2022년 5월 29일,3,3,4,간단히 먹을만합니다.
89,09**님,2022년 5월 28일,5,5,5,자주 먹게되네요 ㅎㅎ 항상 맛있어요!!
90,te**님,2022년 5월 28일,5,5,5,후라이드치킨은 진짜 후참치킨이 제일 맛있네요~ 굳입니다^^
91,dy**님,2022년 5월 27일,5,5,5,여기가 제일 맛있는거 같아요~ 감사합니다
92,ye**님,2022년 5월 26일,5,5,5,맛있어요!!!!!!!!!!!!
93,go**님,2022년 5월 25일,4,4,4,"후참은 염지가 좀 매콤해서 맛있어요

잘 먹었습니다"
94,sl**님,2022년 5월 25일,5,5,5,후라이드는 진리입니다.
95,di**님,2022년 5월 25일,5,5,5,맛있게 먹었습니다!
96,kj**님,2022년 5월 23일,5,5,5,배달도 친절하고 빠르고. 맛있게 잘 먹었습니다
97,fo**님,2022년 5월 20일,4,4,4,어머니가엄청좋아하십니다
98,47**님,2022년 5월 20일,5,5,5,소스 뿌려먹으니까 너무 맛있어요
99,s0**님,2022년 5월 17일,5,5,5,아부지가 후라이드 좋아하셔서 보내드렸어요 ㅎ
100,gu**님,2022년 5월 16일,5,5,2,"맛있었어요.
근데 기사분이 놓고 문자를 안주시네요."
101,mi**님,2022년 5월 11일,5,5,5,먹다가 찍어서 양이 적어보이게 나왔네여;; 가끔 시켜먹는데 항상 배달 빨라요! 저는 간장보다 후라이드가 더 맛있어여 !! 오늘도 잘 먹었습니다:)
102,gk**님,2022년 5월 11일,5,5,5,"어떻게 주문한지 15분만에 온 거지요? 제가 주문하는 미래를 알고 계셨나요?
엄청 맛있게 잘 먹었습니다."
103,yo**님,2022년 5월 10일,5,5,5,후라이드 진짜잘하는맛집ㅠㅠ
104,gk**님,2022년 5월 5일,5,5,5,"믿고먹는 후참잘이쥬
겉튀김이 빠싹해서 물리지않아요"
105,rh**님,2022년 5월 2일,5,5,5,후라이드잘하는집이지만...양념을 시켜먹는 나...☆
106,mi**님,2022년 4월 29일,5,5,5,맛있어요 최고에요 ㅎㅎ
107,sp**님,2022년 4월 26일,5,5,5,맛있게 잘 먹었습니다!!!
108,mp**님,2022년 4월 25일,5,4,5,항상 변함 없는 맛있는 맛
109,sh**님,2022년 4월 24일,5,5,5,요청사항도 잘 들어주시고 배달도 빠르고 맛있어요!! 진짜 후라이드는 여기죠
110,ha**님,2022년 4월 21일,5,5,5,배달도 빠르고 맛있어요
111,ye**님,2022년 4월 21일,5,5,5,"맛있어요!!!잘 먹겠습니다.
품질 신경쓰셔서 맛있습니다.
맛있게 잘 먹겠습니다.
기름쩐내 안나는 유일한 치킨!!"
112,mi**님,2022년 4월 16일,5,5,5,치킨 여기서만 시켜요 맛있어요
113,ko**님,2022년 4월 15일,5,5,5,후참잘 후라이드가 젤 맛있는듯
114,ha**님,2022년 4월 15일,5,5,5,자주 시켜먹어요 ㅎㅎ 반반 맛나요 ㅎ
115,gk**님,2022년 4월 15일,5,5,5,"역시맛있다..후라이드를 참잘한다..
감튀추가는 신의한수였다...매콤단짠 환상의조합이다...
후참잘은 전설이다.."
116,le**님,2022년 4월 11일,5,5,5,맛나게 잘먹었습니다
117,dl**님,2022년 4월 8일,5,5,5,처음 시켜봣는에 후라이드가 매콤한 맛이나서 넘 제스탈이엿어요 !!!! 양념도 달달하고 맛잇네옴
118,ki**님,2022년 4월 7일,5,5,5,맛있게 잘 먹었습니닷ㅅㅅ
119,yo**님,2022년 4월 6일,5,5,5,"잘먹었습니다
다음에 또 주문할게요"
120,ka**님,2022년 3월 31일,5,5,5,이따금 찾게되는 후토스!!!
121,i0**님,2022년 3월 30일,5,4,5,"먹느라 중간에 사진찍었네요, 배달도 빠르고
바삭하고 담백해서 맛있네요"
122,bo**님,2022년 3월 26일,5,5,5,맛있었습니다~~~~
123,ha**님,2022년 3월 25일,5,5,5,진짜 후라이드도 양념까지 너무 맛있어요
124,do**님,2022년 3월 25일,5,5,5,오늘도 순살양념 꿀맛
125,mp**님,2022년 3월 22일,5,5,5,언제나 먹어도 맛있네요~~
126,li**님,2022년 3월 19일,1,1,1,후기좋길래시켯는데 역시후기는 믿을게안죄네요 기름이얼마나 검은지 기룸을 안갈고 튀기나보네요 맛짐짜없고 매운양념소스시켯는데 그냥양념소스가오고 아무튼 엉망징창
127,ha**님,2022년 3월 18일,5,5,5,매번 시킬때마다 느끼는 거지만 참 맛나요 ㅎ
128,dp**님,2022년 3월 16일,5,5,5,역시 후참잘은 배신하지 않아요..♡
129,kk**님,2022년 3월 13일,4,3,4,배달빠르네요 맛도괜찮아요
130,de**님,2022년 3월 13일,5,4,5,"바삭하고 쫄깃하고 매콤한 시즈닝이 되어있어 물리지도않고.
양은 두명이 먹기에는 좀 부족한듯
사이드 메뉴를 시키거나 한마리 더 주문하시는게 좋을듯 싶네요
단 가슴살 두 조각이 들어있는데  뻑뻑살이라 손이 안가지만 나눠서 튀기면 크리스피하게 먹을수 있어 뻑뻑함이 줄어들고 더 맛있게 먹을 수 있겠네요"
131,jh**님,2022년 3월 12일,5,5,5,달달하면서 매콤해요
132,do**님,2022년 3월 7일,5,5,5,"내 사랑 후참 
순살 최고"
133,kk**님,2022년 3월 6일,5,5,5,치킨이 바삭하고 안 느끼해서 맛있게 잘 먹었어용^^
134,ha**님,2022년 3월 5일,5,5,5,양념도 맛있고 후라이드도 맛나요 ㅎ
135,ha**님,2022년 3월 5일,5,5,5,진짜 후라이드 너무 맛있어요 ㅎ
136,w0**님,2022년 3월 5일,5,5,5,후라이드 정말 바삭하게  맛있게  먹었습니다
137,ds**님,2022년 3월 4일,1,1,1,"배달하고 문자를 달라 했는데 앱에는 계석 18분 후배달예정이라 되어있고, 1시간이 지나서 나가보니 이미 배달되어있고 문자는 앖고~~ 이렇게 장사하지 맙시다"
138,rl**님,2022년 3월 4일,5,5,5,후라이드는 후참만한 곳이 없는듯
139,gh**님,2022년 3월 3일,1,1,5,그냥저냥  배달은 빨리오네여
140,hg**님,2022년 3월 2일,5,5,5,맛있게 잘먹었습니다
141,bm**님,2022년 3월 2일,5,5,5,맛있네요 잘먹었습니다
142,ji**님,2022년 3월 1일,5,5,5,징짜 오랜만에 먹엇더니 개존맛......
143,ro**님,2022년 3월 1일,5,5,5,"늦은시간에  빠른배송 부탁드렸는데 정말 감사드립니다.
빠른데도 맛있게 해주시고 정말 감사드립니다.
또 이용할게요^^"
144,jk**님,2022년 2월 28일,5,5,5,빨리 왔어요 ~ 맛도 맛나고 가격도 좋네요 ~^^ 또 시켜먹을깨요~
145,do**님,2022년 2월 27일,5,5,5,후참이 젤 맛있어요
146,wl**님,2022년 2월 26일,3,3,3,맛있게잘먹었습니다.
147,lo**님,2022년 2월 24일,5,5,5,맛있어요 배달도 빠르고
148,jh**님,2022년 2월 22일,3,5,5,닭맛이 예전과 다름.
149,su**님,2022년 2월 21일,5,5,5,후라이드는 역시 후참 잘먹었어요~
150,bi**님,2022년 2월 20일,5,5,5,"죄송합니다. 받자마자 걸신들린듯 먹고 정신차리니 사진을 놓쳤네요. 너무 맛있었습니다.

#식후감"
151,gk**님,2022년 2월 20일,5,5,5,///////(///
