,아이디,날짜,맛평점,양평점,배달평점,리뷰
2073,ri**님,2018년 9월 17일,5,5,5,언제나 여기서 이것만시켜먹어요 세상꿀맛입니다
2074,je**님,2018년 9월 17일,3,4,5,"저 매번 잘 시켜먹는데...
슈퍼콤비네이션 평소보다 맛도 별루구
스파게티도 좀...ㅠㅠ
속상했어요"
2075,ol**님,2018년 9월 17일,4,4,4,맛있게 잘 먹었어요~~
2076,   손님,2018년 9월 16일,5,5,5,항상 시켜 먹는고구마 피자 맛있네요
2077,do**님,2018년 9월 16일,5,5,5,흥부 포테이토 맛있고 가성비 짱이에요~
2078,   손님,2018년 9월 15일,5,4,5,피자의 진리 7번가 피자~
2079,   손님,2018년 9월 15일,5,5,5,"언제 먹어도 맛있다능
좋아요!"
2080,   손님,2018년 9월 14일,5,5,5,배달도빠르고... 멋보다 맛잇어서 좀 자주시켜먹기는한데... 핫소스 제가 꼭 피자먹을때 주문하는거긴 하거든요.. 근데 아무리 많이달라해도 3개이상 잘안주는데..무려 6개 주셔서ㅠㅠㅠ 부족함없이 먹엇더고합니다ㅜㅜ 어떡하죠 너무 감사합니다!!
2081,   손님,2018년 9월 13일,5,5,5,여기는 진짜 괜찮은듯 꿀맛
2082,   손님,2018년 9월 13일,5,5,5,맛있었어요 7번가는 전국 어디서 시켜도 다 맛있는 들
2083,   손님,2018년 9월 12일,5,5,5,맛있게잘먹었어요 다음엔 리코타치즈 많이 올려주새요
2084,   손님,2018년 9월 12일,5,5,4,피자가 참맛있네요 다음엔 다른거 도전
2085,ak**님,2018년 9월 11일,5,5,5,피자 꿀맛!! 까르보나라도 굿굿!!
2086,   손님,2018년 9월 11일,3,3,3,맛있어요 2인야식강추
2087,   손님,2018년 9월 10일,5,5,5,맛있게     잘   먹었습니다
2088,sy**님,2018년 9월 9일,5,5,5,"늘 맛있고
빠르고 
친절 하셔서 좋아요 
배달맨의 ""맛있게 드세요~ 에 더 감동""
배달맨 고마워요~~~"
2089,   손님,2018년 9월 9일,4,5,5,그넉저넉좋아요겐춘ㅋ.ㅋ
2090,   손님,2018년 9월 9일,5,5,5,언제나 한결같은 맛 좋습니다
2091,   손님,2018년 9월 9일,5,5,5,JMTMTMTㅋㄷㅋㄷ
2092,al**님,2018년 9월 9일,5,5,5,맛도 좋고 배달도 빠르고 좋았습니다
2093,al**님,2018년 9월 9일,5,5,5,맛도 좋고 배달도 빠르고 좋았습니다.
2094,   손님,2018년 9월 9일,5,5,5,맛도 좋고 양도 좋고 배달도 빠르네요 굿
2095,to**님,2018년 9월 8일,5,5,5,"아주 맛나게
잘 먹었습니다~~~ 자주 시킬께요"
2096,cu**님,2018년 9월 8일,5,5,5,"토핑이 흘러내리기는 하지만
너무너무 맛있습니다 !!"
2097,ji**님,2018년 9월 7일,5,4,5,단호박피자 맛있어요!!!
2098,   손님,2018년 9월 7일,5,4,5,맛은있는데피자가좀작네욤...
2099,   손님,2018년 9월 6일,4,4,4,"저녁을 먹고도 허전하여 평소 눈팅했던
7번가피자를 시켰는데.
맛이 예술!@.@
따뜻하게 먹도록 배달도 빠르고.
간만에 먹은 피자중 맛있고 만족스럽네요.^^
가족들도 맛있게 배불리 잘~~~먹었습니당"
2100,   손님,2018년 9월 6일,5,5,1,"배달온사람이 피클이랑 핫소스봉지 바닥에 떨어뜨리고 아무런일도없었다는듯이 사과도안하고.. 아주 매너 꽝이네요 개같은* 덕분에 피클 다 쏟아지고 봉지뜯자마자 냄새나고...개새키 욕하려다가 부모님계셔서 참았네요
피자는 맛있게 잘먹었어요
토마토소스가 듬뿍들어가서 맛있네요
그래서인지 토핑이 조금 흐르는감이 없지않아서 두손으로 잡고먹으니
더 꿀맛이네요
피자도 크고 치즈도 양이많아서 2조각먹으니 배불러요 
너무 맛있다보니 먹고나니 조금 질리긴하네요
나중에 또 먹어보겠습니다~"
2101,cr**님,2018년 9월 4일,5,5,3,7번가 흥부포테이토 피자만 시켜먹어요~
2102,   손님,2018년 9월 3일,5,5,5,구르르구루루르구루굳굳귣
2103,   손님,2018년 9월 1일,5,5,5,맛있습니다 다음에도 종종 시키겠습니다
2104,   손님,2018년 9월 1일,5,4,3,나쁘진않아요  가끔시켜볼맛?
2105,sy**님,2018년 8월 30일,5,5,5,"맛있어요
친절하세요
빨라요"
2106,   손님,2018년 8월 29일,5,5,5,사랑입니다♡♡♡♡♡
2107,   손님,2018년 8월 29일,5,5,5,늘 맛나는 피자 배달도빠르니 더더욱 좋습니다~
2108,ri**님,2018년 8월 27일,5,5,5,맛있어요 사이드도정말맛있고 ㅎㅎ항상먹는곳이에요
2109,ri**님,2018년 8월 27일,5,5,5,고구마피자보다 체다골드가 좀더 고구마피자같네요
2110,   손님,2018년 8월 27일,5,5,5,맛있어욜 좋아용 너무
2111,   손님,2018년 8월 27일,4,4,4,맛임ㅅ러룜aa.  배달도 빨리오고 자주시켜먹고있습니디
2112,zi**님,2018년 8월 26일,3,3,4,그냥맛이 그렀네요
2113,al**님,2018년 8월 26일,5,5,5,"배달 진짜  빠르네요
맛있네요^^"
2114,jj**님,2018년 8월 26일,5,5,5,.
