,아이디,날짜,맛평점,양평점,배달평점,리뷰
0,si**님,2022년 10월 16일,1,1,3,재료를 많이 아끼시는것 같아요 다시 안시킬듯여
1,bn**님,2022년 10월 15일,5,5,5,역시 피자는 도미노
2,yy**님,2022년 10월 15일,5,5,5,맛있어요 ㅎㅎ 감사합니다 수고하세요
3,85**님,2022년 10월 11일,5,5,5,핫윙 너무맛있어요! 피자도 맛있게 잘먹었습니다
4,10**님,2022년 10월 10일,5,5,5,역시 다이어트엔 도미노피자
5,qu**님,2022년 10월 6일,4,4,5,"엄청 얇긴하네요~ 고기는 좀 작고, 듬성듬성 있는 편입니다.."
6,he**님,2022년 10월 3일,1,1,5,제품 사진에 속아서 시키지 마세요 올려진거 1도 없습니다!!
7,wl**님,2022년 10월 3일,5,5,5,배달 출발할 때 도미노에서 알림톡이 오더라구요~ 배달 엄청 빨리 와서 좋았습니다. 잘 먹었어요
8,ja**님,2022년 10월 3일,5,5,5,배달도 신속하고 맛도 최고였어요!
9,as**님,2022년 10월 2일,5,4,5,전체적으로 맛잇긴하나 양이살짝 작은느낌이네요
10,re**님,2022년 9월 29일,5,5,5,배달도 빼르고  맛있네요
11,mi**님,2022년 9월 28일,5,5,5,"빠른 배송감사합니다. 맛이 너무 있어서, 혼자인데. 네 조각이나 먹었네요~♡. 내일 나뒀다, 또 먹을라고요. 번창하세요!"
12,fu**님,2022년 9월 26일,5,5,5,부모님시켜드렸어요ㅎㅎ
13,di**님,2022년 9월 15일,5,5,5,배달 빠르고 맛있어요.
14,cy**님,2022년 9월 11일,5,5,5,배달도 빠르고 맛잇게먹엇어요
15,al**님,2022년 9월 11일,5,5,5,잘먹엇습니다 칼배달
16,sy**님,2022년 9월 9일,2,3,2,"메인 메뉴인데도 아쉬움
밀가루 빵이 너무 많고 토핑도 적고 별로였어요"
17,wh**님,2022년 9월 7일,3,4,3,"피클,소스 필요없다고 했는데 주는건 요청사항을 안보는건지 무시하는건지"
18,rs**님,2022년 9월 4일,5,5,5,도우를 잘못 선택했네요.. 잘먹었습니다
19,rs**님,2022년 8월 24일,5,5,5,맛나요 맛나~~~~~~~~~~
20,ms**님,2022년 8월 23일,5,5,5,도미노는 믿고 먹는 곳인데 다소 치즈가 부실한것같어 아쉽지만 맛은 좋았습니다
21,jj**님,2022년 8월 20일,1,1,4,"제가 먹어본 도미노피자중에 이렇게 부실한건 처음 봅니다. 다른지점과 비교했을때, 소스는 거의 없다시피 뿌렸고 토핑도 적습니다. 최악이네요. 두번다신 시키지 않을것 같습니다."
