,아이디,날짜,맛평점,양평점,배달평점,리뷰
228,ar**님,2022년 2월 27일,5,5,5,맛있게 잘 먹었습니다
229,ek**님,2022년 2월 26일,5,5,5,"이번에는 치츠토핑이 중간중간 안된곳이 좀 있었어요
그래도 맛나게 잘 먹었엉요"
230,kh**님,2022년 2월 25일,5,5,5,역시 맛있어요 반올림 최고!!!
231,01**님,2022년 2월 25일,5,5,5,역시 반올림 너무 맛있게 잘먹었습니다~
232,su**님,2022년 2월 25일,5,5,5,"맛있게 잘먹었습니다 
빠른배달감사합니당"
233,qo**님,2022년 2월 24일,5,5,5,굿잡 맛있어요 아주좋아요
234,je**님,2022년 2월 21일,4,4,5,"배달도 빠르고 넘 맛있어요~
요기요 첫주문으로 만원 쿠폰 받아서 저렴하게 잘 먹었어요!감사합니다 또 주문할게요~~~"
235,do**님,2022년 2월 21일,5,5,5,맛있게 잘먹었슴당!!
236,pe**님,2022년 2월 20일,5,5,5,도우가 쫄깃쫄깃하고 토핑이 맛있어요 :)
237,to**님,2022년 2월 19일,5,5,5,피자는 반올림~피자샵
238,fe**님,2022년 2월 19일,5,5,5,너무 맛있어요~~~
239,sm**님,2022년 2월 17일,4,4,4,오랜만에 시켯는데 ㅋㅋㅋㅋ맛있어요 엄청 까진 아닌데 예전이 훨 맛있엇던거같기도 해요 아무튼 수고하세여!
240,hz**님,2022년 2월 16일,5,5,5,서비스 감사합니당 짱맛있아요 ㅜ ㅜ
241,kh**님,2022년 2월 16일,5,5,5,배달도 빠르고 맛도 좋고 좋아요
242,ho**님,2022년 2월 14일,5,5,5,맛있었어요. 잘 먹었습니다~
243,pp**님,2022년 2월 14일,5,5,5,맛있게 잘먹었습니다
244,ar**님,2022년 2월 13일,5,5,5,너무 맛있게 잘 먹었습니다
245,ne**님,2022년 2월 13일,5,5,5,배달이 넘 빨리 와서 깜짝 놀랐었습니다 ~피자도 맛있고요♡ 다시 주문할게요!!!!
246,hj**님,2022년 2월 12일,5,5,5,오늘도 잘 먹었습니다^^
247,cm**님,2022년 2월 12일,5,5,5,맛있게 잘먹었어요~
248,lo**님,2022년 2월 11일,5,5,5,오랜만에 먹었는데촣네요
249,ok**님,2022년 2월 9일,4,5,5,배송도 빠르고 맛있게 먹었어요! 스파게티가 딱 원하던 맛이었어요 시킨 피자에 모두 마요가 들어가있어서 조금 느끼했지만 다음엔 다른 맛도 시켜봐야겠네요!
250,dh**님,2022년 2월 8일,5,5,5,맛있게 잘 먹었습니다!!
251,to**님,2022년 2월 6일,5,5,5,언제먹어도맛있네요
252,ky**님,2022년 2월 6일,5,5,5,맛있게 잘 먹었습니다아..
253,kv**님,2022년 2월 6일,5,5,5,진짜 맛있게 잘 먹었어요. 바질피자는 호불호 좀 갈릴 것 같은데 전 좋았습니다 :)
254,cm**님,2022년 2월 5일,5,5,5,이야 진짜 맛잇어요 ㅎㄹ
255,go**님,2022년 2월 4일,5,5,5,"맛있게 잘 먹었습니다
새해 복 많이 받으세요~"
256,hi**님,2022년 2월 4일,5,5,5,"항상 시켜먹는 곳이에요.
맛있어요!"
257,lo**님,2022년 2월 4일,5,5,5,맛없음요 ㅜㅜ 광고를 믿은 제가 바보죠
258,gu**님,2022년 2월 3일,5,5,5,항상 잘 시켜먹고있어요~!!
259,no**님,2022년 2월 3일,5,5,5,정신없이 먹다가 찍었네요 오늘도 역시나 맛있게 먹었습니다!
260,82**님,2022년 2월 2일,5,5,5,피자크고 맛있어요~~~
261,as**님,2022년 2월 1일,5,5,5,반올림  역시 맛나요^^
262,wh**님,2022년 1월 31일,5,5,5,good~~~~~~~
263,sv**님,2022년 1월 31일,5,5,5,"빵끝에 콘치즈는 치즈가 많이 없어서 아쉽지만 부드러워 갈릭소스에 찍어 먹으면 맛있어요!
베이컨 쉬림프는 포테이토에 새우를 올린 느낌이라 새우가 당기는 날에는 포테이토 대신 시켜 먹으면 좋을 것 같아요
고스트 페퍼로니의 경우 맵찔이라 많이 매웠습니다ㅜ 기본으로 시켜 먹어야겠어요
스위트 바질 불고기는 바질 좋아하는 분께 강추 합니다! 불고기를 별로 안 좋아하지만 바질 향이 너무 좋아 시켜 먹어야겠어요
스파게티는 많이 싱겁고 소스가 적네요 집에 있는 치즈 추가해서 먹었습니다"
264,tn**님,2022년 1월 30일,5,5,5,피자를 들었더니 토핑이 주르륵 떨어져서 먹기 힘들었어요ㅜㅜ 맛은 있었습니당!
265,yo**님,2022년 1월 29일,5,5,5,맛있게 먹었습니다~!!!!!
266,ki**님,2022년 1월 24일,5,5,5,배달20분에도착~~ 맛도 OK 왕추천~
267,dh**님,2022년 1월 24일,5,5,5,맛있읍니다 ㅎㅎ 네 알겠습니다
268,nc**님,2022년 1월 22일,4,4,5,"맛있어요
잘먹었습다"
269,de**님,2022년 1월 22일,3,5,5,"피자 좀 달아서 .. 별로… ㅠ
오븐파스타 완전 싱거움…
윙은 뭐 아는맛"
270,ek**님,2022년 1월 21일,5,5,5,맛있게 잘먹었어요👍👍👍
271,bo**님,2022년 1월 20일,5,5,5,정말 맛있어요~ 다음에는 세트로 시켜보려구요ㅎㅎ 배달도 빨리 와주셔서 감사했습니다!
272,ro**님,2022년 1월 20일,5,5,5,배달빨라요 맛있게 먹었어요
273,   손님,2022년 1월 20일,1,2,1,제 입맛에 좀싱거운건 같아요
274,no**님,2022년 1월 20일,5,5,5,맛있게 잘먹었습니다!
275,fi**님,2022년 1월 19일,5,5,5,"배달기사님이 결제 단말기때문에 고생하셨네요^^
따뜻하고 맛있는 피자 잘먹었습니다"
276,cl**님,2022년 1월 17일,5,5,5,배달도빨리오고 너무맛있어용
277,to**님,2022년 1월 16일,5,5,5,맛있게잘먹었습니다
278,as**님,2022년 1월 16일,5,5,5,역시 반올림 맛나요!!!
279,fi**님,2022년 1월 15일,5,5,5,친구들이 맛있다고 해서 고스트페퍼로니를 시켰는데 기대이상이네요. 맵기는 보통으로 했더니 먹을땐 괜찮았는데 먹고나니 입주변이 화하네요. 맛있어요
280,fl**님,2022년 1월 15일,3,3,3,항상 피자셋트는 여기서 시킴 ㅋㅁㅋ
281,ch**님,2022년 1월 15일,5,5,5,맛있게 잘 먹었습니다 ^^
282,ma**님,2022년 1월 14일,3,3,4,빵모양도 이상하고 버블올라와서 치즈 다 밀리고 전반적으로 치즈양도너무적네요 다른지점 반올림과 차이가많이나네요
283,ba**님,2022년 1월 14일,5,5,5,풀드포크 참 먹어봤는데 맛있었어요!!
284,dl**님,2022년 1월 13일,5,5,5,"밑에 리뷰에 치즈가 없다는 글 보고 빵터졌다가
갑자기 먹고 싶어서 시켰어요 치즈가 아주 듬뿍 들었고 입안에 치즈가 한웅큼 들어오면서 윗니 아랫니가 부딫힐 때 마다 쫀득 쫀득한 식감이 느껴졌습니다 매우 만족스러운 피자였어요"
285,   손님,2022년 1월 12일,5,4,4,맛나요 좋아요 굿굿
286,mo**님,2022년 1월 12일,5,3,5,양은 딱 2인 정도 맛은 아주 좋아요~!
287,wo**님,2022년 1월 9일,5,5,5,"달력 잘 받았습니다.  포카는 소진되었나 보네요.
주문한지 30분만에 빠르게 왔어요. 감사합니다."
288,gk**님,2022년 1월 9일,5,5,5,맛있어요 좋아요좋아요 추천합니다
289,qw**님,2022년 1월 9일,5,5,5,"대 존 맛 탱
믿고 먹어요 반올림"
290,sw**님,2022년 1월 6일,4,4,4,"피자 맛나요
반반씩 가능하고 고구마도우가 좀 적은거."
291,mv**님,2022년 1월 5일,5,5,5,"배달료 없고 맛도 좋고 
배달도 항상 뜨끈뜨끈하게 와서
요즘 유난히 자주 먹네요
고맙습니다~^^♥"
292,go**님,2022년 1월 3일,5,5,5,"오늘도 맛있게 잘먹었습니다!!
까르보치킨 색다른맛의 피자 ㅎ
새해에도 번창하세요~"
293,ms**님,2022년 1월 3일,5,5,5,맛있게 잘먹었습니다.
294,sm**님,2022년 1월 2일,4,5,5,고구마 어쩌고가 너무 흐물흐물해서 와라락 쏟아지며 먹었다. 근데 맛은 있어따
295,   손님,2022년 1월 1일,5,5,5,맛있어요조아요괜찮아요부자되세요
296,sk**님,2022년 1월 1일,5,5,5,아이유달력감사해요ㅋㅋ
297,dk**님,2021년 12월 31일,5,5,1,맛도 좋고 다 좋은데 ㅠ 신경좀 써주세요 이렇게 받으면 아쉽잖아요
298,wo**님,2021년 12월 30일,5,5,5,항상 잘 먹고 있어요. 유인상품이 어마어마해서 피할 수가 없었어요!
