,아이디,날짜,맛평점,양평점,배달평점,리뷰
204,   손님,2022년 2월 25일,5,5,5,배달도 빠르고 맛있게 먹었습니다
205,it**님,2022년 2월 25일,-,-,-,"포장 완전 꼼꼼이 되어 있어서 안전하게 구입했어요!!
아이들 간식으로 딱이네요"
206,du**님,2022년 2월 25일,-,-,-,굿굿 맛나용ㅎㅎㅎㅎ
207,ba**님,2022년 2월 25일,-,-,-,"예약하고 포장으로 잘 받아왔어요~
오랫만에 아이스크림 케이크 아이들이
좋아하네요."
208,ll**님,2022년 2월 25일,5,5,5,포장 꼼꼼하게 잘 왔습니다 맛있어요
209,k6**님,2022년 2월 24일,5,5,5,"바닐라빈 라떼 맛있어욤~ 아메리카노도 좋아요! 얼음이랑 물 빼고 달라고 요청했는데 친절하게 재확인해주셨어요ㅎ,ㅎ"
210,dd**님,2022년 2월 24일,-,-,-,신메뉴 나쁘지 않아요
211,lo**님,2022년 2월 23일,-,-,-,예상 시간보다 조금 빨리 갔는데 미리 준비해두셔서 좋았어요
212,on**님,2022년 2월 23일,5,5,5,배달도 빠르고 맛도 좋고 맛있게 먹었어요.
213,on**님,2022년 2월 23일,5,5,5,생각보다 배달 아주 빨랐고요. 역시 너무 너무 맛있게 먹었어요.
214,it**님,2022년 2월 22일,-,-,-,"미리 포장해 가서 찾아가니 너무 편하고 좋네요~~ 
고디바도 들어오면 좋겠어요!@"
215,al**님,2022년 2월 22일,5,5,5,냠냠짭짭쩝쩝뇸뇸늄늄
216,ye**님,2022년 2월 22일,5,5,5,역시 아이스크림 땡길땐 베라네요^^
217,ki**님,2022년 2월 22일,5,5,5,언제나 잘먹고있습니다!!
218,82**님,2022년 2월 21일,-,-,-,맛있게 잘 먹었어요
219,cm**님,2022년 2월 20일,-,-,-,소금은 아닌거같애요 ㅠ 짜
220,cm**님,2022년 2월 20일,5,5,5,맛있어요 역시 베라
221,cm**님,2022년 2월 20일,5,5,5,맛있어요 역시 베라
222,it**님,2022년 2월 19일,-,-,-,고민은 먼저하고 가서 바로 찾아올 수 있어서 좋은 것 같아요!
223,kh**님,2022년 2월 18일,5,5,5,꽉꽉 담아주셨고 넘 맛있어요 :)
224,th**님,2022년 2월 18일,-,-,-,맛있어요.. 로아커 맛낭쇼
225,   손님,2022년 2월 15일,5,5,5,배달 진짜 빠르게 왔어요
226,mj**님,2022년 2월 15일,5,5,5,역시 맛있네요ㅎㅎ많이 담아주셔서 감사해용
227,ky**님,2022년 2월 14일,-,-,-,민초짱짱☆☆☆☆☆☆☆
228,rl**님,2022년 2월 13일,5,5,5,"존맛탱 구리 
아이스크림 맛잇움"
229,gk**님,2022년 2월 13일,5,5,5,맛있게 잘먹었습니다:)
230,kt**님,2022년 2월 12일,-,-,-,"네가지를이렇게 담아주시다니
집가까워서 자주이용하구있습니다"
231,rb**님,2022년 2월 12일,-,-,-,만족쓰 역시 배스킨라빈스
232,mi**님,2022년 2월 12일,5,5,5,배달도 시간대로 오고 맛도 역시 맛있고 좋았어요!!
233,le**님,2022년 2월 11일,5,5,5,배라는 진리죠ㅎㅎㅎ
234,ye**님,2022년 2월 11일,5,5,5,맛있게 잘먹었어요 굳굼
235,al**님,2022년 2월 10일,5,5,5,냠냠짭짭쩝쩝뇸뇸늄늄
236,ye**님,2022년 2월 8일,5,5,5,골고루 잘퍼담아 주셨네요^^
237,fi**님,2022년 2월 8일,3,3,1,"배달 1시간 20분 넘게 걸림
한시간 넘어서 전화하니까 아까전 출발했어요 하다가 확실하게 출발한게 맞는지 다시 물어보니까 방금 출발했어요 이러고 그냥 까먹고 늦었으면 늦었다고 말하세요 
기분나쁘게 말바꾸면서 거짓말 하지마시고.."
238,er**님,2022년 2월 7일,5,5,5,곰이 있어서 먹었는데 여러 가지 맛을 먹을 수 있어서 좋았어요.
239,5s**님,2022년 2월 4일,5,5,5,눈이 와서 배달이 조금 늦었지만 좋아요
240,kg**님,2022년 2월 4일,1,1,1,"배달중 빼먹거나 그런거 너무 싫어해서 해피씰 추가 했는데 일반 포장으로 배송 왔습니다.
문의하니 300원 환불.. 받긴 했는데 먹는 내내 찜찜할 것 같습니다. 이런건 조심 좀 해주셔야할 것 같네요. 가게 전화번호도 없어서 요기요로 문의해야하는데 300원 환불 받으려고 10분이나 기다려야 했습니다 ㅎㅎ 참 여러모로 불편하네요."
241,sh**님,2022년 2월 2일,5,5,5,맛있었습니다. 번창하세요
242,da**님,2022년 2월 1일,5,5,5,늘 믿고먹는 배라!
243,es**님,2022년 1월 31일,5,5,5,맛있는데어쩔티비저떨냉장고~
244,bj**님,2022년 1월 30일,5,5,5,베라는 알고 먹는 맛이쥬
245,ay**님,2022년 1월 30일,5,3,5,늘 바람과 사라진다~근데 컵밑에 좀 비어있네요ㅠㅠ
246,kh**님,2022년 1월 28일,5,5,5,넘 맛있어요!! 😆
247,gn**님,2022년 1월 26일,5,5,5,금세 먹어서 사진이 없네요 ㅠ 베라는 언제나 꿀맛~
248,le**님,2022년 1월 24일,-,-,-,맛있게 잘 먹었습니다
249,wj**님,2022년 1월 22일,5,5,5,역시 아이스크림은 베라
250,ky**님,2022년 1월 21일,5,5,1,"맛이야 뭐 말할거 없는데, 배송이 항상 구데기네요...
아주 뺑뺑 돌다오나요.. 드라이아이스 다 사라질때까지 배달 하시나..
저 딸1배 좀 어케 해봐요"
251,jd**님,2022년 1월 21일,5,5,5,잘 받았어요 ㅎ ㅎ
252,jj**님,2022년 1월 20일,5,5,5,맛있게 잘먹었습니다
253,dd**님,2022년 1월 19일,-,-,-,친절하고 아이스크림 맛있어요
254,ko**님,2022년 1월 18일,5,5,5,오랜만에 잘먹었습니다.
255,th**님,2022년 1월 18일,-,-,-,역시나 맛있어요 직원분들도 친절하세요
256,wn**님,2022년 1월 18일,-,-,-,👍👍👍👍👍👍👍👍👍👍
257,dd**님,2022년 1월 18일,-,-,-,바나나 모양 귀여워요
258,ja**님,2022년 1월 17일,-,-,-,맛있게 잘 먹었습니다
259,kh**님,2022년 1월 17일,5,5,5,빨리 받아서 맛있게 막었어요 :)
260,jj**님,2022년 1월 16일,5,5,5,친구들과 맛나게 먹었습니다.~~~
261,ha**님,2022년 1월 15일,5,5,5,맛있어요!!!!!!!!!
262,k4**님,2022년 1월 15일,5,5,5,역시 베스킨라빈스 맛있어요
263,nw**님,2022년 1월 14일,-,-,-,"30분 전에 포장주문 예약하고 갔는데 도착하니깐 이제 주문 들어왔다고 하시네요,, 그리고 엄마는 외계인 주문했는데 
도착해서 보니 다른분이 엄마는외계인 주문해서 소진이라 저희는 
대체로 다른맛을 골랐네요;; 포장 주문하시지말고 직접 가서 주문하세요 매장 방문이 무조건 먼저인 가게입니다^^"
264,te**님,2022년 1월 14일,-,-,-,배스킨 할인행사로 가성비좋게 맛있게먹었어요
265,su**님,2022년 1월 14일,-,-,-,맛있어용 ㅎ 할인할때 쟁겨듀고
266,dd**님,2022년 1월 14일,-,-,-,기본맛에 충실한게 맛있어요
267,ni**님,2022년 1월 12일,5,5,5,감사히잘받앗습니다!!
268,dl**님,2022년 1월 12일,5,5,5,진짜빨리왔어요~!!!
269,ll**님,2022년 1월 11일,5,5,5,"행사라서 오래걸릴 줄 알았는데 진짜 빨리 왔어요!
맛있게 잘 먹겠습니다 :)"
270,s2**님,2022년 1월 11일,5,5,5,맛있게 잘 먹었어요~
271,sv**님,2022년 1월 10일,5,5,5,사빠딸만 시켜먹는데 할인받아서 좋아요
272,zz**님,2022년 1월 9일,5,5,5,진짜 너무 맛있어요
273,ju**님,2022년 1월 9일,-,-,-,와!!! 진짜 원했던 딱 그 모양이예요!!!! 다음번엔 꼭 쿼터로 다시 주문해봐야겠어요! 최고최고
274,so**님,2022년 1월 9일,5,5,5,아이들이 좋아하는 베스킨라빈스
275,rk**님,2022년 1월 9일,5,5,5,베라는 항상 맛있죠
276,ks**님,2022년 1월 8일,-,-,-,양도 많고 친절하셔서 별5개!
277,ki**님,2022년 1월 8일,5,5,5,이번 신메뉴 맛있네요!!
278,   손님,2022년 1월 8일,5,5,5,배달빠르고 좋아요 대박나세요
279,ak**님,2022년 1월 6일,-,-,-,뉴욕치즈케익은 진리입니다
280,su**님,2022년 1월 5일,-,-,-,할인할때 구입하고 쟁여두고 먹어요 ㅎ 좋네요
281,ds**님,2022년 1월 5일,-,-,-,맛있어요 ㅎㅎㅎㅎㅎ
282,yz**님,2022년 1월 4일,5,5,2,배달은 진짜 ㅠ .. 한시간 걸린다 했는데 십분 이십분도 아니고 오십분 늦는건 진짜   ㅠ .. ...
283,la**님,2022년 1월 2일,5,5,5,맛있게 잘먹었습니다
284,si**님,2021년 12월 28일,5,5,4,"주문이 밀려서 1시간 20분이 넘어서야 배달이 도착했어요ㅠ
하지만 역시
크리스마스엔 달콤함이 빠져서는 안되죠
너무나 맛있게 잘먹었습니다~"
285,1j**님,2021년 12월 26일,5,5,1,배달지연 연락이라도 주시지.. 예정시간 1시간 후에 도착했네요.. 다행히 날이 추워서 아이스크림은 안녹았지만.. 거의 2시간을 기다리다보니 좀 지쳐서 다음에 먹으려고 바로 냉동실 직행~ 사진은 오늘 아님..
286,4n**님,2021년 12월 20일,5,5,5,아이스크림 양 많이 주셔서 감사해요 ~
287,to**님,2021년 12월 19일,5,5,5,배달도 포장도 깔끔!
288,nf**님,2021년 12월 18일,5,5,5,잘 먹고 맛있네요😊
289,ec**님,2021년 12월 17일,5,5,5,맛있게 잘 먹었습니다!
290,eo**님,2021년 12월 15일,5,5,5,맛있습니다 고맙습니다
291,eo**님,2021년 12월 15일,5,5,5,감사합니다  맛있습니다
292,ce**님,2021년 12월 15일,5,5,4,아이스크림이라 배달이 빠를줄알았는데 예상시간에 맞춰서 와요! 양은 많이 담아주신거 같아요
293,th**님,2021년 12월 13일,-,-,-,언제나 맛있는 배라~~~
294,by**님,2021년 12월 13일,5,5,5,1시간 15분정도 걸렸지만 할인덕에 저렴하게 먹었습니당!
295,ck**님,2021년 12월 12일,-,-,-,맛있어요~~ ㅎㅎ
296,ba**님,2021년 12월 12일,4,4,4,배달 빨랐어요 잘 받았습니다..
297,ho**님,2021년 12월 12일,5,5,5,맛있어요 잘먹었어요!!
298,yi**님,2021년 12월 12일,-,-,-,친절하고 맛있어서 좋아요
299,te**님,2021년 12월 11일,-,-,-,맛있게 잘 먹었습니다.
300,sa**님,2021년 12월 11일,5,5,5,너무맛잇어요~! 고디바 짱
301,dl**님,2021년 12월 10일,5,5,5,맛있어요! 배달도 빨리 왔어요!
302,mf**님,2021년 12월 10일,-,-,-,맛있어요 아이스 고디바 우낀소
303,s2**님,2021년 12월 10일,5,5,5,맛있게 잘 먹었어요~
304,kh**님,2021년 12월 10일,5,5,5,새로 나온 맛 맛있네요 :)
305,ps**님,2021년 12월 10일,-,-,-,미리 준비해주셔서 기다리는거 없이 집으로 가져와서 잘 먹었네요 믿고먹는 베라에요
306,le**님,2021년 12월 9일,5,5,5,배라가 진리죠.. 맛있습니다
307,bu**님,2021년 12월 9일,5,5,5,"양도적당하고 종종먹는 베라 좋아요
근대 하프나 쿼터같은 사이즈업 컵에담을때
한가지만 선택이 안되네요"
308,oi**님,2021년 12월 7일,5,5,5,존맛탱 ~  ^----------^
309,s_**님,2021년 12월 7일,5,5,5,배달 시간이 이십오분 오바 됐던 거 빼고는 굿...
310,kh**님,2021년 12월 6일,5,5,5,넘 넘 맛있어요 🥲👍
311,ko**님,2021년 12월 5일,5,5,5,베라는 사랑입니다 ㅎㅎ
312,dh**님,2021년 12월 5일,2,2,2,"배달 누락되서 전화해도 매장연결도 안되고 환불대응도 느리고, 파인트주문했는데 이달의맛 고디바는 요새 잘나가서 양이부족한지 다른 메뉴의 반밖에 안담아준느낌.. 초코하트도 하나들어있고 세네번먹으니 없네요 배스킨에서 사먹고 이렇게 별로였던 매장은 처음입니다"
313,th**님,2021년 12월 4일,-,-,-,"매장에는 있는데 왜 주문 리스트에는 없죠 ?ㅠㅠㅠ
혹시나 재고없어서 그런건가해서 주문요청에 재고있으면 바꿔달라고했는데.. 픽업하러 가니까 매장에서 판매중이더라구여.. 배달요청사항은 들어주시지 않았고..ㅠㅠ ㅁㅐ장에있는 맛 못먹어서 아쉬워요"
314,wo**님,2021년 12월 4일,-,-,-,행사로 저렴하게 이용합니다.!
315,co**님,2021년 12월 3일,5,5,5,배달도 빠르고 양도 낭낭 좋아요
316,ks**님,2021년 11월 25일,-,-,-,"친절하시니네요  
맛도  좋습니다"
317,yi**님,2021년 11월 24일,-,-,-,친절하고 맛있어서 좋아요
318,hs**님,2021년 11월 23일,-,-,-,포장도 깔끔하고 맛도 좋아요 추천합니다
319,82**님,2021년 11월 22일,-,-,-,"맛있어요
행사가로 구입해서 넘 좋아요"
320,yi**님,2021년 11월 22일,-,-,-,민트쿠앤크 맛있어서 재구매했어요
321,pd**님,2021년 11월 21일,-,-,-,친절하시고 맛있어요 또 주문할게요~~
322,te**님,2021년 11월 21일,-,-,-,맛있게 잘 먹었습니다.
323,ku**님,2021년 11월 21일,5,5,5,배달 빠름 배라가 역시 맛남
324,ku**님,2021년 11월 21일,5,5,5,포장 깔끔하고 배달 14분 소요 좋아요
325,yi**님,2021년 11월 21일,-,-,-,진짜 차가운 호떡같아요
326,dp**님,2021년 11월 20일,-,-,-,집 앞이라 자주 가는데 괜찮아요!
327,ht**님,2021년 11월 20일,5,5,5,배달 빨랐어요~ 먹다보니 사진을 늦게 찍었네요
328,0e**님,2021년 11월 19일,5,5,5,완 쟌 빠름 마감 직전 시켜서죄송했읍니다 ㅠㅠ 잘먹었어요!
329,dl**님,2021년 11월 19일,-,-,-,잘받앗어요 잘먹을게요
330,dl**님,2021년 11월 19일,-,-,-,잘받앗어요 잘먹을게요
331,dl**님,2021년 11월 19일,-,-,-,잘받앗어요 잘먹을게요
332,dl**님,2021년 11월 19일,-,-,-,잘받앗어요 잘먹을게요
333,hs**님,2021년 11월 19일,-,-,-,포장도 깔끔하고 양도넉넉하고 좋아요 추천합니다
334,yi**님,2021년 11월 19일,-,-,-,롤은 가격맞추려구넣은건데 한번씩 간단하게 먹기 좋아요
335,kh**님,2021년 11월 18일,5,5,5,넘 맛있었어요!! 👍👍
336,ks**님,2021년 11월 17일,3,3,5,"맛나게 잘먹었습니다 
배달도엄청 빠른배송 감사합니다"
337,wo**님,2021년 11월 15일,-,-,-,행사로 저렴하게 구매했어요!!
338,le**님,2021년 11월 5일,5,5,5,"무슨말이 필요함까.
아스크림은 배라가 진리"
339,bl**님,2021년 11월 5일,5,5,5,항산 잘 먹고잏습니다.
340,yi**님,2021년 11월 4일,-,-,-,아이스크림 부드럽구맛나요
341,kh**님,2021년 11월 2일,5,5,5,먹느라 사진은 못찍었지만 너무 맛있었어요!
342,sm**님,2021년 11월 2일,-,-,-,항상 먹는 맛으로 담았어요!아껴먹는중!
343,sf**님,2021년 11월 1일,-,-,-,맛있게 먹었어요!!
344,mf**님,2021년 11월 1일,-,-,-,"좋아요좋아요 굿굿
할인행사까지 잘 먹었습니다"
345,yi**님,2021년 11월 1일,-,-,-,가면 항상 준비잘되어있어요
346,dn**님,2021년 10월 31일,5,5,1,연락안했으면 배달 안왔을거 같아요... ㅠㅠ
347,cw**님,2021년 10월 31일,-,-,-,넘 마싯었어용ㅇㅎㅎㅎ
348,5g**님,2021년 10월 31일,-,-,-,아이스크림 정말 예쁘게 담아주시네요! 먹기도 편하고 먹을 때 기분도 좋아요~
349,s2**님,2021년 10월 29일,5,5,5,맛있게 잘 먹었어요~
350,yi**님,2021년 10월 29일,-,-,-,할인할때 미리 사놔요~
351,ma**님,2021년 10월 29일,-,-,-,베스킨라빈스 맛있어요
352,ds**님,2021년 10월 28일,-,-,-,맛있어요 ㅎㅎㅎㅎㅎㅎ
353,kh**님,2021년 10월 28일,5,5,5,배스킨 너무 맛있어요😭
354,ko**님,2021년 10월 28일,5,5,5,"맛있어요
살만 안찐다면 매일 먹음 좋겠어요"
355,ek**님,2021년 10월 27일,5,5,5,베라 할인하는데 안시켜먹으면 손해죠! 배달도 빠르고 굳굳
356,1j**님,2021년 10월 19일,5,5,5,"굿굿!!
배달빠르고 맛있어요~"
357,1j**님,2021년 10월 15일,5,5,5,맛있게 먹었어요^^ 포장 깔끔하고.. 배달빠르고 좋으네요~
358,74**님,2021년 10월 11일,1,1,1,주문할때마다 메뉴 하나씩 바뀌는것도 그렇고 배달 2시간씩 걸리는것도 심하네요 전화하니 주문들어간지도 모르시는것 같던데 다시는 여기서 안시키겠습니다
359,me**님,2021년 10월 8일,5,5,5,아이스크림이 먹고싶어서 주문했어요 ㅎㅎ
360,ko**님,2021년 10월 4일,5,5,5,오랜만에 먹는데 새로운맛들이 맛있네요
361,li**님,2021년 9월 22일,-,-,-,아이스크림은 배라!
362,   손님,2021년 9월 21일,5,5,1,배달기사가 배달시간보다 25분 늦었는데 아무말도 안하고 가네요 ㅋㅋ
363,on**님,2021년 9월 21일,-,-,-,빠르게나옵니다 w몰점인줄알고시켰다가 다시이동했네요
364,ki**님,2021년 9월 19일,-,-,-,마싯네요오오오오어엉
365,ht**님,2021년 9월 19일,-,-,-,빨리 포장해줘서 잘 먹었습니다~
366,yi**님,2021년 9월 19일,5,5,5,맛있게 잘 먹었습니다
367,ds**님,2021년 9월 18일,-,-,-,맛있어요 ㅎㅎㅎㅎㅎ
368,wo**님,2021년 9월 18일,-,-,-,조아용 맛나는 쿼터어
369,my**님,2021년 9월 16일,-,-,-,굿!!!!!!!!!!!!!
370,ha**님,2021년 9월 16일,-,-,-,너무 맛있어요!!!!!!
371,up**님,2021년 9월 15일,5,5,5,넘맛있고 친절합니다람쥐
372,su**님,2021년 9월 14일,-,-,-,오~.편하네요 감사
373,ss**님,2021년 9월 13일,-,-,-,가끔가서 구매햇던곳 원래는 여자분이셧는데 잘생신 남자분이  넉넉히  챙겨주시고 꼼꼼하게  포장해주셔서  잘가지고 왓네요  나중에또뵈요
374,   손님,2021년 8월 31일,5,5,5,빠른배송과 깔끔한포장 최고예요!
375,yi**님,2021년 8월 30일,5,5,5,맛있게 잘 먹었습니다
376,pu**님,2021년 8월 29일,5,5,5,아이들이항상 잘먹어요
377,al**님,2021년 8월 29일,5,5,5,감사히 잘 받았습니다^^
378,mi**님,2021년 8월 29일,5,5,5,친절하고 빠른배달과 맛과 양도많아 너무맛있게 먹었습니다!👍
379,ki**님,2021년 8월 28일,5,5,5,잘먹었습니다~~!!
380,an**님,2021년 8월 24일,5,5,5,맛있게 잘 먹었습니다 ~~^^
381,dl**님,2021년 8월 22일,4,5,1,"배달이 문제가됐으면 어떻게 후기를 남겨야할지 고민하다가 리뷰남겨요. 배달후에 문자달라고 남겨놨는데 배달예상시간 지나도 문자가 안와서 혹시나 주문 후 90분정도 지났을 때 문열어보니 문앞에 떡하니 있네요?^^
언제 배달이 왔는지 모르는데 일단 열어보니 많이 녹아있네요^^ 배달업체를 다른곳에 쓰거나 업체에서 배달대행쪽에 컴플레인거는 시스템이있으면 적극 이용해주셨으면 좋겠네요.."
382,zh**님,2021년 8월 22일,-,-,-,너무 마음에 들어요. 케이티크에 들어가는 맛이 다 제가 좋아하는 맛이에요. 맛있게 먹었어요.
383,yi**님,2021년 8월 19일,-,-,-,신메뉴는 별론데 딴건 다 맛나요~
384,ac**님,2021년 8월 17일,5,5,5,"빨리 왔어요~
배달인데 할인까지 받아 기분 좋네요~

평소 베스킨라빈스 좋아라 합니다."
385,cw**님,2021년 8월 17일,-,-,-,없는 맛은 따로 공지사항에 올려주셨으면 좋겠습니다!
386,al**님,2021년 8월 17일,-,-,-,맛있게 잘 먹었습니다.
387,so**님,2021년 8월 16일,-,-,-,포장 바로예약했는데 찾으러갔더니 누락됐었어요..맛은 있어요
388,pp**님,2021년 8월 16일,5,5,5,맛있어요@#:ㅌㅇㄷ
389,ht**님,2021년 8월 16일,-,-,-,맛은 아는 베라맛. 인사를 좀 하면 좋겠네요
390,hu**님,2021년 8월 16일,-,-,-,다른지점 대비 양이아쉽네요
391,   손님,2021년 8월 15일,-,-,-,"친절하게 미리 준비 해주시고 좋았어요
다만 차 세워두기 애매한 곳이에오 
차선이 앞에 하나라
걸어오세요~"
392,he**님,2021년 8월 15일,-,-,-,픽업 주문했는데 잘 준비해주셨어요. 정말 엄청 친절하세요. 감사합니다.
393,qh**님,2021년 8월 15일,-,-,-,에에에ㅔ네네제베1ㅔㅔㅔㅔ베메ㅔ
394,sa**님,2021년 8월 15일,5,5,5,역시 베라... 맛있어요
395,ha**님,2021년 8월 14일,-,-,-,잘먹었습니다~ 저렴하게 잘먹었어요!
396,82**님,2021년 8월 14일,-,-,-,"맛있어요
할인 행사 넘 좋아요^^"
397,yi**님,2021년 8월 14일,-,-,-,맛이야 뭐 아는 맛있는맛이구 포장할인 대박입니당
398,nj**님,2021년 8월 13일,5,5,5,맛있게먹었어요 ~~~~
399,xe**님,2021년 8월 12일,-,-,-,배라 포장 잘해가지고 왔습니다 사장님도 친절하시고 좋아요
400,xe**님,2021년 8월 12일,-,-,-,포장 잘해왔습니다 준비가 되있어서 바로 가지고 왔어요
401,ki**님,2021년 8월 8일,5,5,5,잘 먹었습니다~!!
402,ab**님,2021년 8월 7일,5,5,5,베라!!짱짱맨!! 아스크림은 베라지라!!
403,ma**님,2021년 8월 1일,5,5,5,yummy ice cream thank u
404,le**님,2021년 7월 27일,5,5,5,"맛있게 잘먹었습니다. 받자마자 절반씩이나 먹어버려서ㅜ
   먹던걸 사진찍는건 아닌거같아 뚜껑 사진입니다."
405,hy**님,2021년 7월 24일,1,1,1,70분 뜨길래 기다렸는데 이후로도 안와서 전화했더니 출발했대요? 주문하고 1시간 40분 넘어서 받았네요 ㅋㅋㅋ
406,ne**님,2021년 7월 24일,5,5,5,맛있게 잘먹었습ㄴㄱ다
407,dj**님,2021년 7월 19일,2,2,1,배달오는데 2시간걸렸네요 ㅋㅋ
408,ki**님,2021년 7월 17일,5,5,5,언제나 짱!!!!!
409,go**님,2021년 7월 14일,5,5,5,맛있게 잘 먹었습니다 번창하세요
410,sb**님,2021년 7월 13일,5,5,5,예쁘게 잘 퍼주셔서 감사해요 잘먹었습니다
411,lg**님,2021년 7월 13일,4,3,1,"꼬새비쓴거 너무한거아니요
바닐라 안나간다고 바닐라를 절반이상을퍼놨네요"
412,je**님,2021년 7월 11일,5,5,5,넘므 맛있ㅇ어용.
413,ke**님,2021년 7월 9일,5,5,5,빨리오고 좋았습니다
414,za**님,2021년 7월 4일,5,5,5,항상 꽉차게 담아주셔서 감사합니다.
415,ho**님,2021년 7월 2일,5,4,4,배라는항상옳다민초만빼고
416,ki**님,2021년 7월 1일,5,5,5,언제나 맛있습니다!
417,ps**님,2021년 6월 28일,5,5,5,맛있어요~~~~~~~
418,em**님,2021년 6월 28일,5,5,5,오랜만에 아이스크림  엄마는외계인 추가할걸..
419,ci**님,2021년 6월 28일,5,5,5,배달 빠르고 행사덕에 저렴하게 잘 먹었습니다
420,tk**님,2021년 6월 26일,5,5,5,"급 군것질땡겨서 주문했는데
야무지게담아주셨어요 ^^"
421,al**님,2021년 6월 24일,5,5,5,배달도 빠르고 맛있어요
422,ze**님,2021년 6월 22일,5,5,5,배달도 빠르고 맛도 산뜻하고 좋습니다
423,na**님,2021년 6월 19일,5,5,5,잘 먹었습니다 배달 빨랐어요
424,dm**님,2021년 6월 18일,5,5,5,맛있게 먹을게어ㅡㅁ
425,co**님,2021년 6월 12일,5,5,5,배달 빠르고 좋아요
426,al**님,2021년 6월 11일,5,5,5,언제나 꾹꾹 누른것만 보다 텅 빈것을 보내요
427,ke**님,2021년 6월 11일,5,5,5,빨리왔구 맛있게 잘먹었어요
428,ze**님,2021년 6월 9일,5,5,5,단골 맛집~~ 항상 빨라서 좋음
429,om**님,2021년 6월 5일,5,5,5,"아이스홈런볼개노맛,,,잘못온거같기도"
430,   손님,2021년 5월 30일,5,5,5,굿!!!!!!!!!!!!!
431,al**님,2021년 5월 28일,5,5,5,오랜만에 시켜먹으니 더 좋네요!
432,dl**님,2021년 5월 22일,5,5,5,"감사합니다 :)
어머니 생신 잘 해드렸습니다."
433,jo**님,2021년 5월 18일,5,5,5,빠르고 아이스크림도 비율좋게 잘담아주셨어요
434,ke**님,2021년 5월 16일,5,5,5,빨리오고 맛있습니다
435,ji**님,2021년 5월 12일,5,5,5,👍
436,ci**님,2021년 5월 11일,5,5,5,맛있게잘먹었어요 배달도 빨리왔어요!
437,ds**님,2021년 5월 5일,-,-,-,맛있어요 ㅎㅎㅎㅎㅎ
438,zh**님,2021년 5월 3일,-,-,-,세일기간에 저렴하게 잘 샀어요.
439,so**님,2021년 5월 2일,-,-,-,아이스크림 잘 먹었어요~
440,xb**님,2021년 5월 1일,-,-,-,맛있게 먹었습니다.
441,20**님,2021년 5월 1일,-,-,-,맛있어요!!!!!양이 좀 적은거 같지만.. ㅎㅎ
442,ji**님,2021년 4월 30일,5,5,5,딸이 너무 좋아하네요 잘 먹겠습니다
443,lg**님,2021년 4월 19일,3,3,3,ㅏ다아투타나내엍너내나
444,ke**님,2021년 4월 19일,5,5,5,빨리오고 맛있어요 굿굿
445,ck**님,2021년 4월 12일,5,5,5,정말 빠르고 맛있네요!
446,sa**님,2021년 4월 6일,5,5,5,감사합니다 잘먹었습니다
447,   손님,2021년 4월 4일,5,5,5,"민트초코봉봉 안에 들어간 과자?
같은게하나만 들어가서
민초인지 민초봉봉인지  잘 모루겠네용

그래도 뭐 먹을만 했습니더"
448,ys**님,2021년 4월 2일,2,2,2,"민트 초코 봉봉 시켰는데... 민트 초코가 왔어요... 
신메뉴 민초 봉봉 먹으려고 시킨건데... 영업 끝나고 먹어서 그냥 먹었네요ㅠㅠ"
449,ta**님,2021년 3월 31일,-,-,-,쿠폰으로 저렴하게 구매 했어요
450,an**님,2021년 3월 31일,-,-,-,잘먹었습니다 맛있어요
451,ap**님,2021년 3월 31일,5,5,5,맛나게 잘 먹었습니다
452,   손님,2021년 3월 29일,3,3,3,오늘은좀 아스크림이 섞였네요 전엔 좋았는데 ㅎ
453,ko**님,2021년 3월 26일,5,5,5,질받았습니다. 감사합니다
454,gd**님,2021년 3월 24일,5,5,5,꾹꾹 눌러 담아주셔서 감사합니다ㅜㅜ!!
455,km**님,2021년 3월 24일,5,5,5,맛있게 잘 먹었습니다
456,ze**님,2021년 3월 23일,5,5,5,배라는 사랑입니다~^^
457,   손님,2021년 3월 22일,5,4,5,맛섞이지 않게 부채처럼 구분해주셔서 좋았습니다 ㅎ
458,tt**님,2021년 3월 17일,5,5,5,맛잇게잘먹엇요 배달엄청빠름
459,my**님,2021년 3월 16일,5,5,5,good!!!!!!!!
460,al**님,2021년 3월 14일,5,5,5,빠르고 이쁘게 담아주서서 감사합니다
461,   손님,2021년 3월 13일,5,5,5,"먹다가 급하게 찍었어요,,존맛"
462,ds**님,2021년 3월 12일,-,-,-,맛있어요 ㅎㅎㅎㅎㅎ
463,my**님,2021년 3월 12일,5,5,5,good!!!!!!!!
464,yo**님,2021년 3월 12일,5,5,5,빠른배송 감사합니다~
465,se**님,2021년 3월 8일,5,5,5,"마시떠요
아슈크림 채고채고"
466,ak**님,2021년 3월 1일,1,1,1,"숟가락 2개 달라고 그랬는데 안 주셨네요? 어떻게 먹으라는 건지..
맛도 원하는 거 없어서 대체돼서 왔네요"
467,ls**님,2021년 2월 23일,5,5,5,빨리왔어요 잘먹었습니다
468,se**님,2021년 2월 16일,5,5,5,배달이 참 빠르고 녹지 않아서 좋아요 맛은 모든 매장이 동일하니 믿고 먹습니다
469,my**님,2021년 2월 14일,5,4,5,Very Good!!!!
470,   손님,2021년 2월 10일,5,5,5,"맛, 양, 배달 다 매우 만족합니다.
하지만... 쿼터는 왠지 할인할 때만 먹게되는 가격의 부담이 있네요."
