,아이디,날짜,맛평점,양평점,배달평점,리뷰
893,mi**님,2021년 11월 12일,5,5,5,"오늘의 점심은 샌드위치와 커피로 정해봤어요.
근데 와우~~ 여긴 커피맛집이에요!!! 
제가 너무 애정하는 고소달콤한 맛인데 어쩜 이렇게 맛있는지 깜짝놀랐어요 ㅎㅎ 아이스아메리카노를 단숨에 들이켰어요 😄
소고기 샌드위치도 고기듬뿍 아주아주 맛났네요~ 
드레싱도 정갈한 포장으로 새지않고 너무 깔끔했어요!!
자주 시켜먹을거 같아요~~"
894,il**님,2021년 11월 12일,5,5,5,"오늘도 샐러드와 샌드위치 둘 다 포기하지 못하고 바움세트를 골랐습니다;) 야채도 신선하고 달걀과 닭가슴살도 가득가득 알차요 정말! 샌드위치도 속 꽉 채워주시고 큼직해서, 뚜껑이 간신히 덮힐 정도에요ㅋㅋ 맛있는 음식 감사합니다ㅜㅜ
오늘은 시간이 늦어서 식초를 함께 선택했는데, 상큼하고 정말 맛있네요ㅜㅜ 리뷰이벤트로 보내주신 호박식초 제 입맛에 딱이었어요!! 정성 담긴 음식 잘 먹었습니다:D"
895,ym**님,2021년 11월 11일,5,5,5,토스트 넘 맛나요 아들내미가 엄청 잘 먹어요!! 샌드위치랑 샐러드도 넘 신선하고 맛있어요!! 바나나식초도 잘 마셨어요
896,mi**님,2021년 11월 11일,5,5,5,건강한 한끼. 추천합니다.
897,le**님,2021년 11월 11일,5,4,5,맨날 여기서 시켜 먹는데 계란 샌드위치 너무 맛있었고 서비스로 받은 식초 도 되게 신선했어요
898,kb**님,2021년 11월 10일,5,5,5,넘맛있어요~~~~~
899,gh**님,2021년 11월 9일,5,5,5,가성비 갑!!너무 맛있게 잘 먹었습니다
900,mj**님,2021년 11월 7일,5,5,5,"샌드위치 맛집이라고 알고 있었는데~
지인이 커피를 사줘서 마셔보고 ㅋ 반해서
주문했어요~^^
담엔 샌드위치 주문해야겠어옆"
901,du**님,2021년 11월 7일,5,5,5,진짜 맛있어요!! 양도 많고 토핑도 넉넉해서 놀랐어요
902,ha**님,2021년 11월 7일,5,5,5,"하나만시켜서 아메리카노 이벤은못받았지만..ㅠ
만족해서 후기씁니다ㅋ넘맛있어요"
903,ha**님,2021년 11월 7일,5,5,5,"양이랑 종류도 많아져서 
다시 넘좋음ㅎ"
904,ac**님,2021년 11월 7일,5,5,5,"리뷰이벤트가 랜덤인데 아메리카노를 요청했어요
죄송합니다 그런데 아메리카노 보내주셔서 너무 감사해요
샐러드가 넘치려고 해요 너무 맛있게 먹었어요
감사합니다"
905,kk**님,2021년 11월 6일,5,5,5,감사합니다ㆍ재주문3번째네여ㆍ~~단골이예요오늘양도많이주셔셔감사합니당
906,   손님,2021년 11월 6일,5,5,5,맛있고 양도 많고 잘 먹었어요~
907,ym**님,2021년 11월 6일,5,5,5,샌드위치랑 샐러드 토스트 ㄷ ㅏ 맛있어요!! 아들 유치원 하원후 토스트 줬는데 7조각 클리어!! 파인식초도 너무 맛나요!!
908,mh**님,2021년 11월 6일,5,5,5,"샌드위치가 먹고 싶을땐 바움에서 주문해요.
애들도 남편도 다 좋아해서.
딸기요거트 트리플 처음 시켜봤는데
요것도 맛있네요."
909,00**님,2021년 11월 6일,5,5,5,"음~ 샌드위치 가끔 땡길때마다 눈여겨보던 샌드위치집이었어요~
드디어 가족들의 동의를 얻어 주문했는데요~
깔끔하고 맛도 괜찮네요~~^^
이벤트로 주신 식초가 개인적으로 완전 쌍콤했답니다~ 종종 생각날 맛이랄까요?
쫌 비싼감이 있지만.. 한번쯤 햄버거 말고 가볍게 먹고 싶을때 괜찮은것 같아요~~
#식후감"
910,gp**님,2021년 11월 5일,5,5,5,이전에 먹었을 때도 맛있게 잘 먹었는데 이번에도 너무 맛있게 잘 먹었습니다! 다른 분들 말씀하신것처럼 에그샌드위치이 가깝네요. 다만 이번엔 빵이 저번과 달리 퍽퍽한 감이 있더라고요. 저번에 쫀득쫀득 보들보들했는데… 조만간 또 시켜보겠습니당 잘 먹었습니다!
911,si**님,2021년 11월 5일,5,5,5,"든든하고 맛있는 한끼에요
샐러드에 보통 방울토마토들어가잇는데
포토들어가있는게 신의한수에요
너무 상큼하고 맛있었어요 bb"
912,sb**님,2021년 11월 4일,5,5,5,"맛있고 배달 빠르고 양도 적당히 배부르게 많구요
불만 1도 없슴다
샌드위치랑 샐러드는 늘 여기서 해결합니다"
913,qd**님,2021년 11월 3일,5,5,5,"빙수 진짜 강추에요!!!!
울집 아부지는 여기 빙수만 드세요ㅎㅎ
사장님 겨울에도 계속 빙수 팔아주세요~~
배달도 빠르고 양도 진짜 진짜 많아요 꼭 드세요 여러번 드세요!!!!!"
914,od**님,2021년 11월 3일,5,5,5,도착하셧는데 문자를 안주셧습니다 잘좀부탁드려요
915,42**님,2021년 11월 3일,4,3,5,나름 맛있게 잘 먹었습니다!!
916,li**님,2021년 11월 2일,2,3,5,"음…햄에그 샌드위치는….추천하지 않아요.
얇은 햄 하나 넣고…무슨 맛인 지 잘 모르겠어요ㅠㅡㅠ
6900원이라고 하기엔 재료가 부족한 아쉬운 맛입니다.
음료는 좋아요."
917,ca**님,2021년 11월 2일,5,5,5,ㄸ진짜 신선하거 맛잇습니가~~
918,su**님,2021년 11월 1일,5,5,5,맛냐오 ㅎㅎㅎㅎㅎㅎ
919,mi**님,2021년 11월 1일,5,5,5,맛있게 잘 먹었습니다~
920,13**님,2021년 11월 1일,5,5,5,주변 샐러드매장이  많아서 가까운곳을  늘 이용했었는데   빠른배달로  기다림없이  맛있게  먹었네용..
921,zi**님,2021년 10월 31일,5,5,5,"맛있게 잘 먹었습니다.
에그마요 샌드위치는 달걀이 많이 들어있고 느끼하지 않고 담백하고 맛있어요."
922,ed**님,2021년 10월 31일,3,4,5,펄이 떡같다고 해야하나 쫀득함이 많이 없네요
923,km**님,2021년 10월 31일,5,5,5,"잘 받았습니다~
늘~만족하고 넘나 맛있습니다~^^"
924,gu**님,2021년 10월 31일,5,5,5,맛있게 잘 먹었습니다~
925,ba**님,2021년 10월 31일,4,5,5,"토스트는 만든지 좀 된거같아요
맛있고 양은 충분해요"
926,ya**님,2021년 10월 30일,5,5,5,식초.. 맛있어욤.. 샌드위치랑 샐러드도 너무 맛있게 잘 먹었습니다!!
