,아이디,날짜,맛평점,양평점,배달평점,리뷰
151,sh**님,2022년 3월 22일,5,5,5,맛있어요!!! 배달도 엄청빠르고ㅋ 여기서만 시킬래요
152,lu**님,2022년 3월 21일,5,5,5,맛있게 잘 먹었습니다
153,sa**님,2022년 3월 21일,5,5,5,달고나 따로 포장 요청사항 들어주셔서 감사합니다! 다 맛있어요! 배달기사분도 요청사항 잘 들어주셨습니다
154,po**님,2022년 3월 20일,5,5,5,맛있어요 배달도 빨랐어요
155,z_**님,2022년 3월 20일,5,5,5,배달완전빠르고 잘와써여
156,ug**님,2022년 3월 20일,5,5,5,배송빠르고 맛있었어요
157,ju**님,2022년 3월 20일,5,5,5,쉐이크먹다가 배부르네요 더리터 처음인데 정말 커요 맛도 다들 좋네요^^ 서비스도 감사합니다
158,ne**님,2022년 3월 17일,5,5,5,맛나게 잘 먹었습니다~~!
159,ab**님,2022년 3월 16일,5,5,5,크로플소다완전개존맛
160,lu**님,2022년 3월 15일,5,5,5,맛있게 잘 먹었습니다
161,yo**님,2022년 3월 15일,4,5,4,크림도 푸짐하고 맛도 최고였어요ㅎㅎ
162,ha**님,2022년 3월 13일,5,5,5,맛있게 감사히 잘 먹었습니다 굿굿요
163,ra**님,2022년 3월 13일,5,5,5,잘먹겠습니다 후후후
164,wn**님,2022년 3월 13일,5,5,5,맛있습니다 음료 1리터시대
165,lu**님,2022년 3월 11일,5,5,5,맛있게 잘 먹었습니다
166,lu**님,2022년 3월 9일,5,5,5,맛있게 잘 먹었습니다
167,go**님,2022년 3월 9일,5,5,5,"와플 완죤 크림 대박 많아 올려주시구 JMT! 크기가 너무 커서 먹다 남겼는데, 식고나서 먹어도 말랑말랑하니 맛있네요 ㅎㅎ 배달 시킬때 와플 안시켜먹으면 후회합니다ㅋㅋㅋ그리구 서비스로 주신 아이스티도 맛있게 잘 먹었습니다! 다음에 또 주문할게요~ 번창하세요 사장님^^!"
168,kd**님,2022년 3월 8일,5,5,5,너무맛깔낫어요 ~~~
169,lu**님,2022년 3월 7일,5,5,5,양많고 배달빠르게와서 잘 마셨습니다.
