,아이디,날짜,맛평점,양평점,배달평점,리뷰
155,db**님,2022년 7월 4일,-,-,-,귀엽고 맛있고 가성비 좋아오
156,ki**님,2022년 7월 4일,4,4,5,3가지맛~!을 시켰는데  내입맛에는  치즈가  젤 맛나요
157,co**님,2022년 6월 30일,5,5,4,또주문하고싶오요!!! 맛나 ㅠㅠ
158,ro**님,2022년 6월 26일,5,5,5,"크로칸슈 그렇게들 맛있다고 해서 처음 먹어봤어여 
도쿄롤은 너무 달아요ㅠㅜ"
159,wm**님,2022년 6월 25일,5,5,5,"딸기스무디 상큼하고 맛있어요 텀블러 귀여워요 초코
오믈렛 너무 맛있어요 오믈렛 매력에 빠졌는데 초코가
제일 맛있어요"
160,mi**님,2022년 6월 20일,5,5,5,맛있게 먹었아요!!
161,in**님,2022년 6월 19일,5,5,5,너무 맛있게  먹었어요^^
162,je**님,2022년 6월 18일,5,4,3,very delicious and love the conbination of taro and cream its so yummy...will be my favorite
163,jo**님,2022년 6월 17일,5,5,5,"음료도 맛있고, 롤이랑 크로칸슈도 넘 맛있어요^^"
164,sh**님,2022년 6월 12일,5,5,5,맛있어요. 특히 밀크티 정말 좋아해요^^
165,si**님,2022년 6월 11일,5,5,5,맛있게 잘먹었습니다 ~~
166,ye**님,2022년 6월 9일,5,5,5,"항살모든메뉴를 먹어보진못해도 다들만족스러하네요.
잘먹었습니다. 번창하세요"
167,fo**님,2022년 6월 6일,5,5,5,goooooooood
168,yu**님,2022년 6월 6일,5,5,5,당근케이크랑 아메리카노랑 정말 잘 어울려요ㅎㅅㅎ
169,dn**님,2022년 6월 1일,5,5,5,리뷰 쓰는 거 잊어서 이제 올립니다 ㅠㅠ 너무 맛잇엇어요
170,pa**님,2022년 5월 29일,5,5,5,이런거 첨 먹어보는디 또 시킬게요 맘에 듭니다
171,tj**님,2022년 5월 26일,5,5,5,맛있어요 또 시켜먹을게요
172,mi**님,2022년 5월 26일,5,5,5,"새벽에 급땡겻는데 생각보다 빨리도착했어요
맛있게 잘 마셨습니다!!"
173,lh**님,2022년 5월 25일,5,5,3,"가끔 시켜먹는대~오늘은 새벽에시켜떠니배달이
늦더라고요;;;
배고파서 급하게먹느라 인샷은 다음에^^;;;
강추요~역시 맛최고에요^^"
174,ld**님,2022년 5월 23일,5,5,5,바틀도  이쁘구 맛도 좋아요
175,qa**님,2022년 5월 23일,5,5,5,"서있곰 텀블러로 시켜봤는데 너무 귀여워요♡
오믈렛 달달하니 맛있어요~!"
176,ku**님,2022년 5월 21일,5,5,5,너무 좋아요 최고에요
177,en**님,2022년 5월 19일,5,5,5,ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ긋
178,dl**님,2022년 5월 15일,5,5,5,맛있게 먹었습니다~
179,06**님,2022년 5월 8일,5,5,5,"곰돌이 텀블러 넘 귀여워용,,, 컵으로 잘쓰고있어요 ㅎㅎㅎ
커스타드 크로칸슈는 처음 먹어봤는데 정말 대존맛,,!!
크림이 에그타르트 느낌나요 겉은 빠짝하고 정말 먹어본 디저트중에 제일 맛있었어요"
180,ld**님,2022년 5월 6일,5,5,5,병이 아주 이뻐요 맛도 나구요
181,de**님,2022년 5월 6일,5,5,5,잘 먹었습니다~~~~
182,kc**님,2022년 5월 5일,5,5,5,ㅎㅎ 잘 먹었습니다 배달도 빠르고 포장도 너무 예쁘고 깔끔하게 해주셨어요 감사합니다 :)
183,ye**님,2022년 5월 4일,5,5,5,맛있어요 👍 👍 👍 👍 👍
184,fo**님,2022년 4월 28일,-,-,-,잘먹었습니다💜💜💜💜
185,fo**님,2022년 4월 28일,-,-,-,🌸🌸🌸🌸🌸🌸😚😚❣️❣️
186,jy**님,2022년 4월 25일,5,5,5,"대용량 음료 주문 시 추가금 내면 곰돌이텀블러에 준다는 광고를 보자마자 바로 주문했어요ㅎㅎㅎ 너무 귀엽잖아요ㅜㅜ
환경까지 생각하는 디저트39 짱입니다~^^"
187,kh**님,2022년 4월 24일,5,5,5,맛있게 잘 먹었습니다
188,ah**님,2022년 4월 22일,5,5,5,잘 받았습니당 맛나요
189,jw**님,2022년 4월 21일,5,5,5,너무 맛있게 잘 먹었습니다
190,tp**님,2022년 4월 19일,5,5,5,맛있게 잘먹어서 추천드려요
191,ji**님,2022년 4월 7일,5,5,5,주말 아침일찍부터 배달되니까 너무 좋았어요 커스타드 크로칸슈 너무 맛있어요
192,ha**님,2022년 4월 6일,5,5,5,배달빠르고 맛있어요.삐약
193,   손님,2022년 4월 5일,5,4,5,"디저트39너무맛잇어요
구월에도 생겨서 시켯는데
배달이 총알같이 오네요 ㅎㅎㅎ 좋아요 만족"
194,jy**님,2022년 4월 3일,5,5,5,생딸기트라미수 넘 맛있어요ㅜㅜ 미쳤어요ㅜㅜㅜ
195,rn**님,2022년 4월 3일,5,5,5,"흠..배달료가 사악..ㅎㅎ
글도 맛있으니 주문 합니다"
196,ji**님,2022년 4월 2일,5,5,5,이시간에 배달되니 너무 좋네요 잘 먹었습니다
197,mi**님,2022년 3월 31일,5,5,5,배달 빠르고 좋아요
198,pr**님,2022년 3월 29일,5,5,5,🧋🍰🎂very delicious 🎂🍰🧋
