,아이디,날짜,맛평점,양평점,배달평점,리뷰
974,sr**님,2020년 6월 9일,3,5,5,서비스마능빵 잘받앗아옹
975,   손님,2020년 6월 9일,5,5,5,배달도 빠르고 제품도 신선해서 좋아요~
976,ju**님,2020년 6월 9일,5,5,5,맛있게 먹었어요.
977,   손님,2020년 6월 7일,5,5,5,늘 시켜먹는 샐러드..감사합니다!!
978,   손님,2020년 6월 5일,5,5,5,배달도 빠르고 좋아요!
979,05**님,2020년 6월 3일,5,5,5,항상 잘 이용하고 있어요~~
980,th**님,2020년 6월 2일,5,5,5,배달도 빨리오고 음료 사이즈 크게 해달라고 요청했는데 잘 들어주셔서 너무 감사했어요! 맛있게 잘 먹었습니다~~ 마늘빵 서비스도 감사합니다!
981,   손님,2020년 6월 1일,5,5,5,"어제밤에 주문해서 오늘 먹었는데 넘 부드럽고 맛있게 먹었어요~~~
담에 또 주문 할게요"
982,   손님,2020년 6월 1일,5,5,5,잘 먹거써여~~~😝😝
983,05**님,2020년 5월 28일,5,5,5,잘받았어요 맛있게 먹고 있네요^^
984,zz**님,2020년 5월 27일,5,5,5,배달빨랐고 맛있게 잘 먹었어요
985,   손님,2020년 5월 27일,5,5,5,항상 맛있게 먹고 있습니다
986,ro**님,2020년 5월 25일,4,4,4,편하고 좋네요 ㅋㅋㅋ
987,se**님,2020년 5월 24일,5,5,5,원래 단백질 듬뿍 로스트 샐러드에 베이컨이랑 닭가슴살도 찢어서 들어갔던 거 같은데 샐러드 두개가 소스 빼고 구성이 똑같아요 ... 그래도 맛있어서 별 5개 드립니다
988,gs**님,2020년 5월 24일,5,5,5,좋아용ㅋㅋㅋ자주이용합니다
989,mo**님,2020년 5월 23일,5,5,5,커피 맛있고 샌드위치 짱막이예요! 아이가 새로나온 하드 좋아했어요~^^
990,gy**님,2020년 5월 22일,5,5,5,빵집중에 제일 좋아하는 집인데 항상 맛있어서 계속 주문하게 되네용
991,gu**님,2020년 5월 22일,5,5,5,기대 안했던 서비스도 들어있고 빵도 종류가 많아서 너무 좋았어요!!!! 다음에 또 시킬게요😊
992,   손님,2020년 5월 20일,5,5,5,맛있고 배달빨라요!
993,gh**님,2020년 5월 20일,5,5,5,맛은 말할 필요도 없이 맛있고 이날 비가 엄청 와서 배달이 지연됐는데 매장에 전화하니까 친절하게 설명해주셔서 감사했어용 배달이 늦어서 아이스티 얼음 다 녹아있을까봐 걱정했는데 하나도 안녹고 잘왔습니다 마늘빵 서비스 잘먹을게요!
994,re**님,2020년 5월 19일,5,5,5,항상 맛있게 잘 먹고 있어요 ~^^
995,   손님,2020년 5월 19일,5,5,3,50분 떴는데 딱 50분 후에 도착하더라구용 그거말곤 다 좋아요 ~~~~
996,jm**님,2020년 5월 18일,5,5,5,샐러드는 신선하고 맛있어서 자주 시켜먹게되어요. 서비스로 주신 마늘빵 맛있어요. 배달도 제 시간에 왔어요.
