,아이디,날짜,맛평점,양평점,배달평점,리뷰
185,80**님,2022년 1월 22일,4,4,2,음식은 맛있어요 근데 이번에 짬뽕밥을 처음 시켜봤는데 배달 상태가.... 국물이 다 새서 탕수육까지 젖어서 왔네요 ㅠㅠ 밥 먹기 전부터 샌서 처리하느라 힘들었습니다 ㅠㅠ
186,hy**님,2022년 1월 21일,5,5,5,배송 빨라요. 맛있었어요
187,84**님,2022년 1월 21일,5,5,5,짬뽕이 면이랑 따로와서 좋아요~ 짜장면 양도 넉넉하고 탕수육도 바삭하니 맛있네요^-^
188,ki**님,2022년 1월 20일,5,5,5,홍콩반점 단골입니다. 맛있어요
189,xi**님,2022년 1월 20일,5,5,5,맛있어요. 감사합니다 ^^
190,ja**님,2022년 1월 20일,5,5,5,맛있게 잘 먹겠습니다. 감사해요~
191,he**님,2022년 1월 20일,5,5,5,맛있어용ㅇㅇㅇㅇ 불맛나는 맛~~~
192,ei**님,2022년 1월 20일,5,5,5,오랜만에 주문했는데 여전히 맛있고 친절하셔서 좋았습니다
193,id**님,2022년 1월 20일,5,5,5,탕수육 바삭하고 짜장도 맛있네요. 배달도 빨리 왔어요.
194,be**님,2022년 1월 19일,4,4,4,탕수육이 맛있네요
195,js**님,2022년 1월 19일,5,5,5,늘 맛있게 먹고 있습니다~또 주문할게용ㅎㅎ
196,al**님,2022년 1월 17일,5,5,5,"짬뽕밥최고예요

너무맛있어오ㅡ"
197,st**님,2022년 1월 16일,5,5,5,맛있어요..자주 이용 합니다.
198,pk**님,2022년 1월 15일,4,4,1,다른곳 배달후 와서 음식이 다식었네요
199,se**님,2022년 1월 15일,5,5,5,늘 잘 먹고 있습니다~
200,wh**님,2022년 1월 15일,5,5,5,맛있게잘먹었습니다
201,co**님,2022년 1월 14일,5,5,5,오늘 자장면 특히 맛있었어요
202,yj**님,2022년 1월 14일,5,5,5,역시 맛있어요 배달도 빠르고 최고에요!!!
203,st**님,2022년 1월 13일,5,5,5,배달 무척 빨라요..탕수육이 맛있어요.
204,ni**님,2022년 1월 13일,4,5,5,맛도좋고 배달도 빨랐습니다
205,dg**님,2022년 1월 13일,5,5,5,맛있게 먹었습니다!!
206,ta**님,2022년 1월 13일,5,5,5,서천 소스 처음 먹어봤는데 맛있어용~~~^^
207,ha**님,2022년 1월 12일,5,5,5,익스프레스라 그런지 주문 수락이 늦지만 출발하면 빨리와요
208,ta**님,2022년 1월 12일,5,5,5,빠르게 잘 받았고 맛있습니다~~~^^
209,st**님,2022년 1월 10일,5,5,5,배송 빠르고 음식맛도..양도..모두 만족합니다
210,ji**님,2022년 1월 10일,5,5,5,마싯어요옹~~ 단골입니다
211,al**님,2022년 1월 10일,3,5,4,짜장면 불어서 와서 실망
212,pp**님,2022년 1월 8일,5,5,5,"주말이니까 짜장면, 짬뽕 먹어줘야죠~~^^
저녁시간인데도 배달 빨라서 좋았어요~

#식후감
사장님 #힘내세요"
213,ke**님,2022년 1월 7일,3,4,1,익스프레스로 주문했는데 50분 걸려서 자장면이 다 불었어요. 이럴거면 익스프레스가 무슨 의미 있나요?
214,sa**님,2022년 1월 7일,5,5,5,모두맛있게먹었어요~
215,ki**님,2022년 1월 6일,5,5,5,맛있어요. 단골입니다
216,my**님,2022년 1월 2일,5,5,5,"홍콩반점은 사랑입니다^^ 꽃빵 예전엔 주문 안됐던거 같은데(제가 못 봤을 수도 있어요~) 좋아해서 추가했어요^^

치킨은 다른곳이에요^^;;;;;"
217,pp**님,2021년 12월 31일,5,5,5,맛있게 잘 먹었습니다
218,st**님,2021년 12월 30일,5,5,5,배송 빠르고 음식맛도 좋아요..
219,ga**님,2021년 12월 30일,5,5,5,"빠른 배달이 맘에 들어요.
면도 불지 않게 따로 나와서 좋네요
맛있게 잘 먹었습니다"
220,sk**님,2021년 12월 29일,5,5,5,오늘은 유독 더 맛있었어요 특히 탕수육 고기가 평소보다 더 두툼하니 맛있네요 입맛 까다로우신 저희 친정엄마도 중국음식 못미더워하시는데 여기 자장면이랑 탕수육은 신뢰하며 너무 맛있다네요 허겁지겁먹다가 이건 후기 무조건 올려야지란맘으로 사진을 아무렇게나 ㅎㅎ 잘먹었어요!!!
221,cy**님,2021년 12월 26일,5,5,5,배달도 빠르고 맛있었습니다
222,bl**님,2021년 12월 26일,5,5,5,좋아요 조금 달긴 해요
223,hh**님,2021년 12월 26일,5,5,5,짜장면도 맛있고 탕수육도 바삭하고 맛있어요. 추운날도 배달빨라서 감사합니다.
224,sk**님,2021년 12월 25일,5,5,5,맛있게 잘먹었습니다!!
225,ji**님,2021년 12월 25일,5,5,5,배달 빠르고 맛있네요~^^
226,ro**님,2021년 12월 25일,5,5,5,"탕수육 깔끔하고 바삭해요.
자장면도 맛있어요.
짬뽕도 해물 건더기 많고 얼큰해요.
중국음식은 항상 여기서만 시켜요."
227,le**님,2021년 12월 24일,4,4,4,맛도 양도 배달도 나쁘지 않았습니다
228,de**님,2021년 12월 18일,5,5,5,맛있어서 요즘 여기서만 주문해요. 짜장면은 계란 후라이랑 트러플 오일 추가 주문해서 드시면 한층 다른 차원의 맛을 즐기실 수 있어요.
229,bu**님,2021년 12월 16일,5,5,5,항상 너무 잘먿고 잇답니다!!!!!!
230,js**님,2021년 12월 13일,5,5,5,이번에도 역시나 너무 맛있게 먹었습니다~!! 정말 너무 맛있어요ㅎㅎ
231,ga**님,2021년 12월 11일,5,5,5,"최애식당 홍콩반점은 실망시킨적이 없지요.
위생과 맛 모두 만족합니다.
이번에 첨으로 먹어본 단팥춘권 
뭔가요..취향저격~~~~"
232,ir**님,2021년 12월 8일,5,5,5,중국음식이 맛있다^^
233,bl**님,2021년 12월 7일,5,5,5,완전히 맛나요 쟁반짜장 특히요
234,km**님,2021년 12월 5일,5,5,5,잘먹었어요 ㄱㄱㄱㄱ
235,ro**님,2021년 12월 4일,1,1,1,"포장이 벌써 2번째 이상하네요.
짬뽕 새고있고 짬뽕은 4개 시켰는데 면은 3개만 오고 전화연락도 안됌요..지난번에는 단무지가 없어서 그냥 먹고 별점도 그냥 드리는데 이번에는 계속 그러니까 좀 그러네요."
236,km**님,2021년 12월 3일,5,5,5,잘먹었어요 ㄱㄱㄱㄱ
